"from","to"
"cel00983","CELE_F35H8.6"
"cel00983","CELE_F37B1.1"
"cel00983","CELE_F37F2.3"
"cel00983","CELE_F39G3.1"
"cel00983","CELE_F40F8.1"
"cel00983","CELE_F49E8.4"
"cel00983","CELE_F55B11.1"
"cel00983","CELE_K07A1.2"
"cel00983","CELE_K08F4.11"
"cel00983","CELE_K08F4.6"
"cel00983","CELE_K08F4.7"
"cel00983","CELE_M106.4"
"cel00983","CELE_M88.1"
"cel00983","CELE_R03D7.6"
"cel00983","CELE_R05F9.5"
"cel00983","CELE_R05G6.5"
"cel00983","CELE_R06C7.3"
"cel00983","CELE_R07B1.4"
"cel00983","CELE_R107.7"
"cel00983","CELE_R11A8.3"
"cel00983","CELE_R12A1.4"
"cel00983","CELE_R13D7.7"
"cel00983","CELE_T04H1.7"
"cel00983","CELE_T04H1.8"
"cel00983","CELE_T07C4.1"
"cel00983","CELE_T07C5.1"
"cel00983","CELE_T22D1.3"
"cel00983","CELE_T23G5.1"
"cel00983","CELE_T28A11.11"
"cel00983","CELE_W10C8.4"
"cel00983","CELE_Y105E8B.5"
"cel00983","CELE_Y105E8B.9"
"cel00983","CELE_Y43C5A.5"
"cel00983","CELE_Y45G12C.2"
"cel00983","CELE_Y48E1B.10"
"cel00983","CELE_Y53F4B.31"
"cel00983","CELE_Y53F4B.33"
"cel00983","CELE_ZC395.7"
"cel00983","CELE_ZC443.5"
"cel00983","CELE_ZC455.4"
"cel00983","CELE_ZK783.2"
"cel01040","CELE_C06B3.4"
"cel01040","CELE_C06B3.5"
"cel01040","CELE_C15F1.6"
"cel01040","CELE_C40H1.4"
"cel01040","CELE_C48B4.1"
"cel01040","CELE_C56G2.6"
"cel01040","CELE_D2024.3"
"cel01040","CELE_F08A8.1"
"cel01040","CELE_F08A8.2"
"cel01040","CELE_F08A8.3"
"cel01040","CELE_F08A8.4"
"cel01040","CELE_F10D2.9"
"cel01040","CELE_F11A5.12"
"cel01040","CELE_F11E6.5"
"cel01040","CELE_F25G6.5"
"cel01040","CELE_F41H10.7"
"cel01040","CELE_F41H10.8"
"cel01040","CELE_F56H11.4"
"cel01040","CELE_F58F9.7"
"cel01040","CELE_F59F4.1"
"cel01040","CELE_T15B7.2"
"cel01040","CELE_VZK822L.1"
"cel01040","CELE_W06D12.3"
"cel01040","CELE_Y53F4B.2"
"cel01040","CELE_Y57A10C.6"
"cel01100","CELE_AH6.1"
"cel01100","CELE_B0001.4"
"cel01100","CELE_B0024.12"
"cel01100","CELE_B0024.13"
"cel01100","CELE_B0025.1"
"cel01100","CELE_B0035.5"
"cel01100","CELE_B0041.6"
"cel01100","CELE_B0205.6"
"cel01100","CELE_B0222.4"
"cel01100","CELE_B0222.9"
"cel01100","CELE_B0228.7"
"cel01100","CELE_B0250.5"
"cel01100","CELE_B0252.2"
"cel01100","CELE_B0272.3"
"cel01100","CELE_B0280.3"
"cel01100","CELE_B0285.10"
"cel01100","CELE_B0285.5"
"cel01100","CELE_B0285.8"
"cel01100","CELE_B0285.9"
"cel01100","CELE_B0286.3"
"cel01100","CELE_B0303.2"
"cel01100","CELE_B0303.3"
"cel01100","CELE_B0310.5"
"cel01100","CELE_B0334.8"
"cel01100","CELE_B0348.4"
"cel01100","CELE_B0361.5"
"cel01100","CELE_B0361.8"
"cel01100","CELE_B0365.1"
"cel01100","CELE_B0416.6"
"cel01100","CELE_B0432.5"
"cel01100","CELE_B0491.1"
"cel01100","CELE_B0511.13"
"cel01100","CELE_B0513.5"
"cel01100","CELE_C01B4.6"
"cel01100","CELE_C01F1.3"
"cel01100","CELE_C01G10.9"
"cel01100","CELE_C02A12.1"
"cel01100","CELE_C02B10.1"
"cel01100","CELE_C02D5.3"
"cel01100","CELE_C02D5.4"
"cel01100","CELE_C03C10.3"
"cel01100","CELE_C03E10.4"
"cel01100","CELE_C03G5.1"
"cel01100","CELE_C03H5.4"
"cel01100","CELE_C04C3.3"
"cel01100","CELE_C04F6.3"
"cel01100","CELE_C04G6.3"
"cel01100","CELE_C05C10.1"
"cel01100","CELE_C05C10.3"
"cel01100","CELE_C05C10.4"
"cel01100","CELE_C05C8.7"
"cel01100","CELE_C05D11.11"
"cel01100","CELE_C05D11.5"
"cel01100","CELE_C05D2.3"
"cel01100","CELE_C05D2.4"
"cel01100","CELE_C05E4.9"
"cel01100","CELE_C05G5.4"
"cel01100","CELE_C06A5.11"
"cel01100","CELE_C06A6.4"
"cel01100","CELE_C06A8.1"
"cel01100","CELE_C06B3.4"
"cel01100","CELE_C06B3.5"
"cel01100","CELE_C06B3.8"
"cel01100","CELE_C06E7.1"
"cel01100","CELE_C06E7.3"
"cel01100","CELE_C06G3.5"
"cel01100","CELE_C06H2.1"
"cel01100","CELE_C07E3.9"
"cel01100","CELE_C08B11.8"
"cel01100","CELE_C08F8.4"
"cel01100","CELE_C08H9.3"
"cel01100","CELE_C09B8.1"
"cel01100","CELE_C09E10.2"
"cel01100","CELE_C09F9.3"
"cel01100","CELE_C09G4.1"
"cel01100","CELE_C09H10.3"
"cel01100","CELE_C10C5.3"
"cel01100","CELE_C10C5.4"
"cel01100","CELE_C10C5.5"
"cel01100","CELE_C10F3.6"
"cel01100","CELE_C10G11.5"
"cel01100","CELE_C11E4.1"
"cel01100","CELE_C11E4.2"
"cel01100","CELE_C12D8.5"
"cel01100","CELE_C13B9.2"
"cel01100","CELE_C14A4.3"
"cel01100","CELE_C14B9.10"
"cel01100","CELE_C14C11.3"
"cel01100","CELE_C14F11.1"
"cel01100","CELE_C14F11.6"
"cel01100","CELE_C15B12.1"
"cel01100","CELE_C15F1.6"
"cel01100","CELE_C15H9.1"
"cel01100","CELE_C15H9.7"
"cel01100","CELE_C16A3.10"
"cel01100","CELE_C16A3.5"
"cel01100","CELE_C16C2.3"
"cel01100","CELE_C17G1.3"
"cel01100","CELE_C17G1.7"
"cel01100","CELE_C17H12.14"
"cel01100","CELE_C18C4.3"
"cel01100","CELE_C18E9.4"
"cel01100","CELE_C18G1.3"
"cel01100","CELE_C23H3.4"
"cel01100","CELE_C23H3.7"
"cel01100","CELE_C24A3.4"
"cel01100","CELE_C24B5.4"
"cel01100","CELE_C24F3.4"
"cel01100","CELE_C25F6.3"
"cel01100","CELE_C25H3.9"
"cel01100","CELE_C26E6.11"
"cel01100","CELE_C26E6.9"
"cel01100","CELE_C26H9A.1"
"cel01100","CELE_C27A12.9"
"cel01100","CELE_C27A2.12"
"cel01100","CELE_C27A2.4"
"cel01100","CELE_C27H5.1"
"cel01100","CELE_C28D4.3"
"cel01100","CELE_C28H8.11"
"cel01100","CELE_C29E4.10"
"cel01100","CELE_C29E4.7"
"cel01100","CELE_C29E4.8"
"cel01100","CELE_C29F3.1"
"cel01100","CELE_C29F7.3"
"cel01100","CELE_C30F12.7"
"cel01100","CELE_C30F8.2"
"cel01100","CELE_C30H6.7"
"cel01100","CELE_C31C9.2"
"cel01100","CELE_C31H2.4"
"cel01100","CELE_C32D5.5"
"cel01100","CELE_C32E12.2"
"cel01100","CELE_C32E8.9"
"cel01100","CELE_C32F10.8"
"cel01100","CELE_C33A12.1"
"cel01100","CELE_C33A12.7"
"cel01100","CELE_C33C12.3"
"cel01100","CELE_C33C12.8"
"cel01100","CELE_C33H5.18"
"cel01100","CELE_C34B2.7"
"cel01100","CELE_C34B2.8"
"cel01100","CELE_C34B7.2"
"cel01100","CELE_C34C6.4"
"cel01100","CELE_C34C6.5"
"cel01100","CELE_C34E10.6"
"cel01100","CELE_C34F11.3"
"cel01100","CELE_C34F6.8"
"cel01100","CELE_C34G6.2"
"cel01100","CELE_C36A4.4"
"cel01100","CELE_C36A4.9"
"cel01100","CELE_C36B1.7"
"cel01100","CELE_C37E2.1"
"cel01100","CELE_C37H5.13"
"cel01100","CELE_C37H5.6"
"cel01100","CELE_C38H2.2"
"cel01100","CELE_C39D10.3"
"cel01100","CELE_C40H1.4"
"cel01100","CELE_C42C1.11"
"cel01100","CELE_C42C1.5"
"cel01100","CELE_C44B7.7"
"cel01100","CELE_C44E4.3"
"cel01100","CELE_C44H9.1"
"cel01100","CELE_C45B2.5"
"cel01100","CELE_C45E5.1"
"cel01100","CELE_C45G3.3"
"cel01100","CELE_C46E1.2"
"cel01100","CELE_C46F11.2"
"cel01100","CELE_C46F4.2"
"cel01100","CELE_C46H11.4"
"cel01100","CELE_C47A10.5"
"cel01100","CELE_C47B2.6"
"cel01100","CELE_C47D2.2"
"cel01100","CELE_C47E12.8"
"cel01100","CELE_C48B4.1"
"cel01100","CELE_C49F5.1"
"cel01100","CELE_C49H3.1"
"cel01100","CELE_C50B6.7"
"cel01100","CELE_C50D2.7"
"cel01100","CELE_C50D2.9"
"cel01100","CELE_C50F4.2"
"cel01100","CELE_C50F7.10"
"cel01100","CELE_C50F7.4"
"cel01100","CELE_C52B9.1"
"cel01100","CELE_C52B9.7"
"cel01100","CELE_C52E4.5"
"cel01100","CELE_C53A3.2"
"cel01100","CELE_C53B4.7"
"cel01100","CELE_C53B7.4"
"cel01100","CELE_C53D5.5"
"cel01100","CELE_C54C8.11"
"cel01100","CELE_C54D1.4"
"cel01100","CELE_C54E4.5"
"cel01100","CELE_C54G4.8"
"cel01100","CELE_C54G7.2"
"cel01100","CELE_C55B7.2"
"cel01100","CELE_C55B7.4"
"cel01100","CELE_C55F2.1"
"cel01100","CELE_C56A3.8"
"cel01100","CELE_C56G2.6"
"cel01100","CELE_D1005.1"
"cel01100","CELE_D1025.2"
"cel01100","CELE_D1053.1"
"cel01100","CELE_D1054.1"
"cel01100","CELE_D1054.13"
"cel01100","CELE_D2023.2"
"cel01100","CELE_D2023.5"
"cel01100","CELE_D2024.2"
"cel01100","CELE_D2024.3"
"cel01100","CELE_D2024.7"
"cel01100","CELE_D2030.1"
"cel01100","CELE_D2030.4"
"cel01100","CELE_D2030.5"
"cel01100","CELE_D2045.9"
"cel01100","CELE_D2063.1"
"cel01100","CELE_D2085.1"
"cel01100","CELE_D2085.6"
"cel01100","CELE_D2089.5"
"cel01100","CELE_D2096.3"
"cel01100","CELE_D2096.4"
"cel01100","CELE_DH11.1"
"cel01100","CELE_E01A2.1"
"cel01100","CELE_E01F3.1"
"cel01100","CELE_E02H1.6"
"cel01100","CELE_E04A4.7"
"cel01100","CELE_E04F6.5"
"cel01100","CELE_EEED8.8"
"cel01100","CELE_EGAP2.3"
"cel01100","CELE_F01F1.12"
"cel01100","CELE_F01F1.6"
"cel01100","CELE_F01G10.1"
"cel01100","CELE_F01G10.2"
"cel01100","CELE_F01G10.3"
"cel01100","CELE_F01G4.2"
"cel01100","CELE_F01G4.5"
"cel01100","CELE_F02A9.10"
"cel01100","CELE_F02E8.1"
"cel01100","CELE_F02E9.7"
"cel01100","CELE_F02H6.5"
"cel01100","CELE_F07A11.2"
"cel01100","CELE_F07A11.5"
"cel01100","CELE_F07H5.9"
"cel01100","CELE_F08A8.1"
"cel01100","CELE_F08A8.2"
"cel01100","CELE_F08A8.3"
"cel01100","CELE_F08A8.4"
"cel01100","CELE_F08B1.2"
"cel01100","CELE_F08B4.6"
"cel01100","CELE_F08C6.2"
"cel01100","CELE_F08C6.6"
"cel01100","CELE_F08F3.2"
"cel01100","CELE_F08F3.4"
"cel01100","CELE_F08F8.2"
"cel01100","CELE_F08F8.7"
"cel01100","CELE_F09E10.3"
"cel01100","CELE_F09E5.2"
"cel01100","CELE_F09E5.3"
"cel01100","CELE_F09F7.4"
"cel01100","CELE_F09G2.8"
"cel01100","CELE_F10D2.9"
"cel01100","CELE_F10F2.2"
"cel01100","CELE_F10G8.9"
"cel01100","CELE_F11A5.12"
"cel01100","CELE_F11E6.1"
"cel01100","CELE_F11E6.5"
"cel01100","CELE_F11G11.1"
"cel01100","CELE_F11G11.2"
"cel01100","CELE_F11G11.3"
"cel01100","CELE_F11G11.9"
"cel01100","CELE_F12F6.3"
"cel01100","CELE_F13A7.10"
"cel01100","CELE_F13B10.1"
"cel01100","CELE_F13D12.2"
"cel01100","CELE_F13D12.4"
"cel01100","CELE_F13E6.5"
"cel01100","CELE_F13G3.5"
"cel01100","CELE_F13H10.2"
"cel01100","CELE_F13H10.4"
"cel01100","CELE_F13H8.7"
"cel01100","CELE_F13H8.9"
"cel01100","CELE_F14B4.2"
"cel01100","CELE_F17C11.7"
"cel01100","CELE_F17C8.1"
"cel01100","CELE_F17C8.9"
"cel01100","CELE_F18E3.7"
"cel01100","CELE_F19B6.1"
"cel01100","CELE_F19H6.4"
"cel01100","CELE_F20B4.6"
"cel01100","CELE_F20B6.2"
"cel01100","CELE_F20H11.3"
"cel01100","CELE_F20H11.5"
"cel01100","CELE_F21D5.1"
"cel01100","CELE_F21H7.9"
"cel01100","CELE_F22B3.4"
"cel01100","CELE_F22B8.6"
"cel01100","CELE_F22D6.4"
"cel01100","CELE_F22E5.3"
"cel01100","CELE_F22F7.7"
"cel01100","CELE_F23B12.5"
"cel01100","CELE_F23H11.3"
"cel01100","CELE_F23H11.9"
"cel01100","CELE_F25B4.1"
"cel01100","CELE_F25B4.6"
"cel01100","CELE_F25B5.3"
"cel01100","CELE_F25B5.6"
"cel01100","CELE_F25E2.3"
"cel01100","CELE_F25G6.5"
"cel01100","CELE_F25G6.6"
"cel01100","CELE_F25H2.5"
"cel01100","CELE_F25H5.3"
"cel01100","CELE_F25H9.6"
"cel01100","CELE_F26C11.1"
"cel01100","CELE_F26D10.10"
"cel01100","CELE_F26D11.1"
"cel01100","CELE_F26E4.12"
"cel01100","CELE_F26E4.6"
"cel01100","CELE_F26E4.9"
"cel01100","CELE_F26H9.4"
"cel01100","CELE_F26H9.5"
"cel01100","CELE_F27C1.7"
"cel01100","CELE_F27D4.5"
"cel01100","CELE_F27D9.5"
"cel01100","CELE_F27E5.1"
"cel01100","CELE_F28A10.6"
"cel01100","CELE_F28B3.9"
"cel01100","CELE_F28C6.4"
"cel01100","CELE_F28D1.11"
"cel01100","CELE_F28F8.2"
"cel01100","CELE_F28H6.3"
"cel01100","CELE_F29C4.2"
"cel01100","CELE_F29F11.1"
"cel01100","CELE_F30A10.3"
"cel01100","CELE_F30A10.6"
"cel01100","CELE_F30F8.2"
"cel01100","CELE_F31B12.1"
"cel01100","CELE_F31D4.9"
"cel01100","CELE_F32B6.2"
"cel01100","CELE_F32D1.2"
"cel01100","CELE_F32D1.5"
"cel01100","CELE_F32D8.12"
"cel01100","CELE_F32D8.13"
"cel01100","CELE_F32G8.6"
"cel01100","CELE_F32H2.5"
"cel01100","CELE_F33A8.5"
"cel01100","CELE_F33D11.9"
"cel01100","CELE_F33D4.4"
"cel01100","CELE_F33H1.2"
"cel01100","CELE_F35E8.8"
"cel01100","CELE_F35G12.1"
"cel01100","CELE_F35G12.10"
"cel01100","CELE_F35G12.2"
"cel01100","CELE_F35G2.4"
"cel01100","CELE_F35H10.4"
"cel01100","CELE_F35H12.4"
"cel01100","CELE_F35H8.6"
"cel01100","CELE_F36H1.6"
"cel01100","CELE_F36H9.3"
"cel01100","CELE_F37A4.1"
"cel01100","CELE_F37B1.1"
"cel01100","CELE_F37B12.2"
"cel01100","CELE_F37C12.3"
"cel01100","CELE_F37C12.7"
"cel01100","CELE_F37F2.3"
"cel01100","CELE_F38B2.4"
"cel01100","CELE_F38B6.4"
"cel01100","CELE_F38H4.5"
"cel01100","CELE_F39B1.1"
"cel01100","CELE_F39G3.1"
"cel01100","CELE_F40F8.1"
"cel01100","CELE_F40F9.6"
"cel01100","CELE_F40G9.2"
"cel01100","CELE_F41E6.5"
"cel01100","CELE_F41H10.7"
"cel01100","CELE_F41H10.8"
"cel01100","CELE_F42A8.2"
"cel01100","CELE_F42A9.1"
"cel01100","CELE_F42D1.2"
"cel01100","CELE_F42F12.3"
"cel01100","CELE_F42F12.4"
"cel01100","CELE_F42G8.10"
"cel01100","CELE_F42G8.12"
"cel01100","CELE_F42G9.5"
"cel01100","CELE_F43G9.1"
"cel01100","CELE_F43H9.2"
"cel01100","CELE_F44C4.5"
"cel01100","CELE_F44E7.2"
"cel01100","CELE_F44G4.2"
"cel01100","CELE_F45F2.9"
"cel01100","CELE_F45H10.1"
"cel01100","CELE_F45H10.2"
"cel01100","CELE_F45H10.3"
"cel01100","CELE_F46E10.10"
"cel01100","CELE_F46F11.1"
"cel01100","CELE_F46F11.5"
"cel01100","CELE_F46G10.3"
"cel01100","CELE_F46G10.7"
"cel01100","CELE_F46H6.2"
"cel01100","CELE_F47A4.5"
"cel01100","CELE_F47B10.1"
"cel01100","CELE_F47B10.2"
"cel01100","CELE_F47G4.3"
"cel01100","CELE_F47G4.7"
"cel01100","CELE_F47G6.2"
"cel01100","CELE_F48A11.1"
"cel01100","CELE_F48E3.1"
"cel01100","CELE_F49C12.13"
"cel01100","CELE_F49E2.1"
"cel01100","CELE_F49E8.4"
"cel01100","CELE_F49H12.6"
"cel01100","CELE_F49H6.5"
"cel01100","CELE_F52A8.5"
"cel01100","CELE_F52B11.2"
"cel01100","CELE_F52C9.3"
"cel01100","CELE_F52D1.1"
"cel01100","CELE_F52E1.10"
"cel01100","CELE_F52E4.1"
"cel01100","CELE_F52H2.6"
"cel01100","CELE_F52H3.1"
"cel01100","CELE_F53A2.7"
"cel01100","CELE_F53A2.8"
"cel01100","CELE_F53C3.13"
"cel01100","CELE_F53F10.2"
"cel01100","CELE_F53F4.10"
"cel01100","CELE_F53F4.5"
"cel01100","CELE_F53H8.4"
"cel01100","CELE_F54A3.4"
"cel01100","CELE_F54C8.1"
"cel01100","CELE_F54D5.7"
"cel01100","CELE_F54D7.2"
"cel01100","CELE_F54D8.2"
"cel01100","CELE_F54D8.3"
"cel01100","CELE_F54F3.4"
"cel01100","CELE_F54F7.7"
"cel01100","CELE_F54G8.2"
"cel01100","CELE_F54H12.1"
"cel01100","CELE_F55A11.5"
"cel01100","CELE_F55A12.3"
"cel01100","CELE_F55B11.1"
"cel01100","CELE_F55G1.9"
"cel01100","CELE_F55G7.2"
"cel01100","CELE_F55H2.2"
"cel01100","CELE_F56B3.5"
"cel01100","CELE_F56B6.4"
"cel01100","CELE_F56D12.1"
"cel01100","CELE_F56F10.3"
"cel01100","CELE_F56H11.4"
"cel01100","CELE_F56H6.5"
"cel01100","CELE_F57B10.10"
"cel01100","CELE_F57B10.14"
"cel01100","CELE_F57B10.3"
"cel01100","CELE_F57B10.7"
"cel01100","CELE_F57B9.1"
"cel01100","CELE_F57B9.4"
"cel01100","CELE_F57C9.1"
"cel01100","CELE_F57F5.2"
"cel01100","CELE_F58B3.5"
"cel01100","CELE_F58F12.1"
"cel01100","CELE_F58F9.7"
"cel01100","CELE_F58H1.1"
"cel01100","CELE_F58H1.3"
"cel01100","CELE_F59A7.9"
"cel01100","CELE_F59B2.3"
"cel01100","CELE_F59B8.2"
"cel01100","CELE_F59C6.5"
"cel01100","CELE_F59F4.1"
"cel01100","CELE_F59F4.4"
"cel01100","CELE_F59G1.1"
"cel01100","CELE_H12D21.4"
"cel01100","CELE_H13N06.4"
"cel01100","CELE_H13N06.6"
"cel01100","CELE_H14A12.2"
"cel01100","CELE_H14N18.4"
"cel01100","CELE_H19N07.4"
"cel01100","CELE_H21P03.3"
"cel01100","CELE_H24K24.3"
"cel01100","CELE_H24K24.5"
"cel01100","CELE_H28O16.1"
"cel01100","CELE_H37A05.1"
"cel01100","CELE_H38K22.5"
"cel01100","CELE_H43I07.3"
"cel01100","CELE_JC8.10"
"cel01100","CELE_JC8.5"
"cel01100","CELE_K01C8.1"
"cel01100","CELE_K01C8.3"
"cel01100","CELE_K01G5.6"
"cel01100","CELE_K02A4.1"
"cel01100","CELE_K02D7.1"
"cel01100","CELE_K02F2.2"
"cel01100","CELE_K02G10.6"
"cel01100","CELE_K03A1.5"
"cel01100","CELE_K03H1.1"
"cel01100","CELE_K03H1.13"
"cel01100","CELE_K04D7.3"
"cel01100","CELE_K04F1.15"
"cel01100","CELE_K04G7.4"
"cel01100","CELE_K05F1.3"
"cel01100","CELE_K05G3.3"
"cel01100","CELE_K06A1.6"
"cel01100","CELE_K06A4.5"
"cel01100","CELE_K06A5.6"
"cel01100","CELE_K06H7.9"
"cel01100","CELE_K07A1.2"
"cel01100","CELE_K07A12.3"
"cel01100","CELE_K07A3.1"
"cel01100","CELE_K07B1.2"
"cel01100","CELE_K07B1.4"
"cel01100","CELE_K07E1.1"
"cel01100","CELE_K07E3.3"
"cel01100","CELE_K07E3.4"
"cel01100","CELE_K07G5.6"
"cel01100","CELE_K08C7.2"
"cel01100","CELE_K08C7.5"
"cel01100","CELE_K08E3.5"
"cel01100","CELE_K08F4.11"
"cel01100","CELE_K08F4.6"
"cel01100","CELE_K08F4.7"
"cel01100","CELE_K08F8.3"
"cel01100","CELE_K08F8.4"
"cel01100","CELE_K08H10.4"
"cel01100","CELE_K08H2.9"
"cel01100","CELE_K09A9.5"
"cel01100","CELE_K09C8.4"
"cel01100","CELE_K09E4.2"
"cel01100","CELE_K09E4.4"
"cel01100","CELE_K09H11.7"
"cel01100","CELE_K10B3.7"
"cel01100","CELE_K10B3.8"
"cel01100","CELE_K10C2.4"
"cel01100","CELE_K10H10.2"
"cel01100","CELE_K11C4.4"
"cel01100","CELE_K11D2.2"
"cel01100","CELE_K11H3.1"
"cel01100","CELE_K12G11.3"
"cel01100","CELE_K12G11.4"
"cel01100","CELE_K12H6.3"
"cel01100","CELE_LLC1.3"
"cel01100","CELE_M01A10.3"
"cel01100","CELE_M01D7.4"
"cel01100","CELE_M01F1.1"
"cel01100","CELE_M01F1.3"
"cel01100","CELE_M02B7.4"
"cel01100","CELE_M02D8.4"
"cel01100","CELE_M03F8.4"
"cel01100","CELE_M04G12.3"
"cel01100","CELE_M05D6.7"
"cel01100","CELE_M106.4"
"cel01100","CELE_M153.1"
"cel01100","CELE_M176.2"
"cel01100","CELE_M88.1"
"cel01100","CELE_PAR2.4"
"cel01100","CELE_R01B10.4"
"cel01100","CELE_R01H2.5"
"cel01100","CELE_R02D3.1"
"cel01100","CELE_R03A10.3"
"cel01100","CELE_R03A10.4"
"cel01100","CELE_R03D7.1"
"cel01100","CELE_R03D7.6"
"cel01100","CELE_R03G5.5"
"cel01100","CELE_R04B5.5"
"cel01100","CELE_R04B5.6"
"cel01100","CELE_R04F11.2"
"cel01100","CELE_R05D11.9"
"cel01100","CELE_R05D3.11"
"cel01100","CELE_R05D3.6"
"cel01100","CELE_R05F9.5"
"cel01100","CELE_R05F9.6"
"cel01100","CELE_R05G6.5"
"cel01100","CELE_R05G6.8"
"cel01100","CELE_R05H10.5"
"cel01100","CELE_R06A4.7"
"cel01100","CELE_R06A4.8"
"cel01100","CELE_R06C1.2"
"cel01100","CELE_R06C7.3"
"cel01100","CELE_R06C7.5"
"cel01100","CELE_R07B1.4"
"cel01100","CELE_R07B7.11"
"cel01100","CELE_R07B7.5"
"cel01100","CELE_R07C3.4"
"cel01100","CELE_R07E3.5"
"cel01100","CELE_R07E4.3"
"cel01100","CELE_R07E4.4"
"cel01100","CELE_R07H5.8"
"cel01100","CELE_R08D7.6"
"cel01100","CELE_R08D7.7"
"cel01100","CELE_R08E5.2"
"cel01100","CELE_R08F11.1"
"cel01100","CELE_R09B5.6"
"cel01100","CELE_R09E10.3"
"cel01100","CELE_R09H10.3"
"cel01100","CELE_R102.4"
"cel01100","CELE_R107.7"
"cel01100","CELE_R10D12.12"
"cel01100","CELE_R10E11.2"
"cel01100","CELE_R10E11.4"
"cel01100","CELE_R10E11.8"
"cel01100","CELE_R10H10.6"
"cel01100","CELE_R11A5.4"
"cel01100","CELE_R11A8.3"
"cel01100","CELE_R11A8.4"
"cel01100","CELE_R11A8.5"
"cel01100","CELE_R11D1.11"
"cel01100","CELE_R11F4.1"
"cel01100","CELE_R11G1.3"
"cel01100","CELE_R12C12.1"
"cel01100","CELE_R134.1"
"cel01100","CELE_R13D7.7"
"cel01100","CELE_R151.2"
"cel01100","CELE_R153.1"
"cel01100","CELE_R173.1"
"cel01100","CELE_R53.1"
"cel01100","CELE_R53.2"
"cel01100","CELE_R53.4"
"cel01100","CELE_T01A4.1"
"cel01100","CELE_T01B11.2"
"cel01100","CELE_T01C8.5"
"cel01100","CELE_T01D1.4"
"cel01100","CELE_T01E8.3"
"cel01100","CELE_T01H3.1"
"cel01100","CELE_T01H8.2"
"cel01100","CELE_T02E1.5"
"cel01100","CELE_T02G5.7"
"cel01100","CELE_T02G5.8"
"cel01100","CELE_T02H6.11"
"cel01100","CELE_T03D8.6"
"cel01100","CELE_T03F1.2"
"cel01100","CELE_T03F1.3"
"cel01100","CELE_T03F1.8"
"cel01100","CELE_T03F6.1"
"cel01100","CELE_T03F6.3"
"cel01100","CELE_T03F6.5"
"cel01100","CELE_T03G11.4"
"cel01100","CELE_T03G6.3"
"cel01100","CELE_T04A8.12"
"cel01100","CELE_T04A8.5"
"cel01100","CELE_T04A8.7"
"cel01100","CELE_T04D3.3"
"cel01100","CELE_T04D3.4"
"cel01100","CELE_T04G9.4"
"cel01100","CELE_T04H1.7"
"cel01100","CELE_T04H1.8"
"cel01100","CELE_T05A12.2"
"cel01100","CELE_T05C3.6"
"cel01100","CELE_T05D4.1"
"cel01100","CELE_T05E11.6"
"cel01100","CELE_T05G5.5"
"cel01100","CELE_T05G5.6"
"cel01100","CELE_T05H10.6"
"cel01100","CELE_T05H4.1"
"cel01100","CELE_T05H4.13"
"cel01100","CELE_T06C12.10"
"cel01100","CELE_T06D8.5"
"cel01100","CELE_T06D8.6"
"cel01100","CELE_T06E8.1"
"cel01100","CELE_T06H11.4"
"cel01100","CELE_T07A5.1"
"cel01100","CELE_T07A5.5"
"cel01100","CELE_T07A9.2"
"cel01100","CELE_T07A9.6"
"cel01100","CELE_T07C12.9"
"cel01100","CELE_T07C4.1"
"cel01100","CELE_T07C4.7"
"cel01100","CELE_T07C5.1"
"cel01100","CELE_T07D1.1"
"cel01100","CELE_T07D3.4"
"cel01100","CELE_T07F10.1"
"cel01100","CELE_T08B1.3"
"cel01100","CELE_T08B1.6"
"cel01100","CELE_T08B2.7"
"cel01100","CELE_T08G2.3"
"cel01100","CELE_T09A5.11"
"cel01100","CELE_T09B4.1"
"cel01100","CELE_T09B4.8"
"cel01100","CELE_T09F3.3"
"cel01100","CELE_T10B10.2"
"cel01100","CELE_T10B11.1"
"cel01100","CELE_T10B11.2"
"cel01100","CELE_T10E9.7"
"cel01100","CELE_T10E9.9"
"cel01100","CELE_T11F9.11"
"cel01100","CELE_T12A2.1"
"cel01100","CELE_T12A2.2"
"cel01100","CELE_T12D8.1"
"cel01100","CELE_T12F5.4"
"cel01100","CELE_T13A10.11"
"cel01100","CELE_T13B5.3"
"cel01100","CELE_T13C5.5"
"cel01100","CELE_T13G4.4"
"cel01100","CELE_T14D7.1"
"cel01100","CELE_T14F9.1"
"cel01100","CELE_T14F9.3"
"cel01100","CELE_T14G10.1"
"cel01100","CELE_T14G10.7"
"cel01100","CELE_T15B7.2"
"cel01100","CELE_T15D6.2"
"cel01100","CELE_T16D1.2"
"cel01100","CELE_T19B10.3"
"cel01100","CELE_T19B4.3"
"cel01100","CELE_T20D3.8"
"cel01100","CELE_T20G5.2"
"cel01100","CELE_T20H4.5"
"cel01100","CELE_T21B10.2"
"cel01100","CELE_T21C12.2"
"cel01100","CELE_T22B11.5"
"cel01100","CELE_T22B7.3"
"cel01100","CELE_T22C1.3"
"cel01100","CELE_T22C8.2"
"cel01100","CELE_T22D1.3"
"cel01100","CELE_T22D1.4"
"cel01100","CELE_T22F3.3"
"cel01100","CELE_T22G5.5"
"cel01100","CELE_T22H6.2"
"cel01100","CELE_T23G11.2"
"cel01100","CELE_T23G5.1"
"cel01100","CELE_T24A11.1"
"cel01100","CELE_T24C12.3"
"cel01100","CELE_T24C4.1"
"cel01100","CELE_T24D1.1"
