"UniprotID.TF","Name.TF","total_targets","deg_targets","prop_deg","contrast","index"
"Q23045","egl-13",375,3,0.008,"RB2060_UN_vs_N2",0.024
"Q93246","dsc-1",963,3,0.00311526479750779,"RB2060_UN_vs_N2",0.00934579439252336
"Q95XZ5","pqn-85",480,3,0.00625,"RB2060_UN_vs_N2",0.01875
"Q9XUK7","nhr-85",565,3,0.00530973451327434,"RB2060_UN_vs_N2",0.015929203539823
"Q9XVJ1","nhr-102",236,3,0.0127118644067797,"RB2060_UN_vs_N2",0.038135593220339
"Q9XWS3","madf-10",581,3,0.00516351118760757,"RB2060_UN_vs_N2",0.0154905335628227
"O01683","hmg-3",497,2,0.00402414486921529,"RB2060_UN_vs_N2",0.00804828973843058
"O02273","lsl-1",565,2,0.00353982300884956,"RB2060_UN_vs_N2",0.00707964601769911
"O17894","unc-39",58,2,0.0344827586206897,"RB2060_UN_vs_N2",0.0689655172413793
"O45134","xnd-1",867,2,0.00230680507497117,"RB2060_UN_vs_N2",0.00461361014994233
"P46581","cnd-1",83,2,0.0240963855421687,"RB2060_UN_vs_N2",0.0481927710843374
"P91437","-",57,2,0.0350877192982456,"RB2060_UN_vs_N2",0.0701754385964912
"Q09534","-",84,2,0.0238095238095238,"RB2060_UN_vs_N2",0.0476190476190476
"Q20060","smc-4",50,2,0.04,"RB2060_UN_vs_N2",0.08
"Q20082","zfp-2",157,2,0.0127388535031847,"RB2060_UN_vs_N2",0.0254777070063694
"Q21701","nhr-12",132,2,0.0151515151515152,"RB2060_UN_vs_N2",0.0303030303030303
"Q22909","ceh-30",94,2,0.0212765957446809,"RB2060_UN_vs_N2",0.0425531914893617
"Q23521","-",309,2,0.00647249190938511,"RB2060_UN_vs_N2",0.0129449838187702
"Q7JNN6","snpc-1.3",551,2,0.00362976406533575,"RB2060_UN_vs_N2",0.00725952813067151
"Q94407","nhr-48",149,2,0.0134228187919463,"RB2060_UN_vs_N2",0.0268456375838926
"Q95PV7","tftc-3",290,2,0.00689655172413793,"RB2060_UN_vs_N2",0.0137931034482759
"Q9BKT9","npp-13",56,2,0.0357142857142857,"RB2060_UN_vs_N2",0.0714285714285714
"Q9XVN4","ceh-27",212,2,0.00943396226415094,"RB2060_UN_vs_N2",0.0188679245283019
"A8WFJ9","ets-4",189,1,0.00529100529100529,"RB2060_UN_vs_N2",0.00529100529100529
"B9ZSG9","ztf-18",413,1,0.00242130750605327,"RB2060_UN_vs_N2",0.00242130750605327
"G5EBZ4","let-418",219,1,0.0045662100456621,"RB2060_UN_vs_N2",0.0045662100456621
"G5ED66","pax-3",63,1,0.0158730158730159,"RB2060_UN_vs_N2",0.0158730158730159
"G5ED89","dcp-66",1,1,1,"RB2060_UN_vs_N2",1
"G5EF71","med-1",183,1,0.00546448087431694,"RB2060_UN_vs_N2",0.00546448087431694
"G5EFF5","daf-12",35,1,0.0285714285714286,"RB2060_UN_vs_N2",0.0285714285714286
"G5EGE2","cog-1",36,1,0.0277777777777778,"RB2060_UN_vs_N2",0.0277777777777778
"G5EGF8","tlp-1",66,1,0.0151515151515152,"RB2060_UN_vs_N2",0.0151515151515152
"H2KZM4","peb-1",14,1,0.0714285714285714,"RB2060_UN_vs_N2",0.0714285714285714
"O02169","-",317,1,0.00315457413249211,"RB2060_UN_vs_N2",0.00315457413249211
"O17617","fkh-4",246,1,0.0040650406504065,"RB2060_UN_vs_N2",0.0040650406504065
"O44743","let-607",339,1,0.00294985250737463,"RB2060_UN_vs_N2",0.00294985250737463
"O61845","chd-7",29,1,0.0344827586206897,"RB2060_UN_vs_N2",0.0344827586206897
"P41934","ceh-18",153,1,0.0065359477124183,"RB2060_UN_vs_N2",0.0065359477124183
"P41936","ceh-22",46,1,0.0217391304347826,"RB2060_UN_vs_N2",0.0217391304347826
"P45968","cec-3",153,1,0.0065359477124183,"RB2060_UN_vs_N2",0.0065359477124183
"Q09249","-",35,1,0.0285714285714286,"RB2060_UN_vs_N2",0.0285714285714286
"Q11094","hlh-8",136,1,0.00735294117647059,"RB2060_UN_vs_N2",0.00735294117647059
"Q11178","attf-4",55,1,0.0181818181818182,"RB2060_UN_vs_N2",0.0181818181818182
"Q17561","aly-1",7,1,0.142857142857143,"RB2060_UN_vs_N2",0.142857142857143
"Q18248","dmd-4",140,1,0.00714285714285714,"RB2060_UN_vs_N2",0.00714285714285714
"Q18955","unc-120",53,1,0.0188679245283019,"RB2060_UN_vs_N2",0.0188679245283019
"Q20818","capg-2",132,1,0.00757575757575758,"RB2060_UN_vs_N2",0.00757575757575758
"Q21272","pax-1",108,1,0.00925925925925926,"RB2060_UN_vs_N2",0.00925925925925926
"Q22092","snpc-3.4",315,1,0.00317460317460317,"RB2060_UN_vs_N2",0.00317460317460317
"Q22093","tftc-5",284,1,0.00352112676056338,"RB2060_UN_vs_N2",0.00352112676056338
"Q22910","ceh-31",304,1,0.00328947368421053,"RB2060_UN_vs_N2",0.00328947368421053
"Q23096","tofu-5",40,1,0.025,"RB2060_UN_vs_N2",0.025
"Q23175","ceh-32",38,1,0.0263157894736842,"RB2060_UN_vs_N2",0.0263157894736842
"Q93348","irx-1",405,1,0.00246913580246914,"RB2060_UN_vs_N2",0.00246913580246914
"Q94361","gei-17",33,1,0.0303030303030303,"RB2060_UN_vs_N2",0.0303030303030303
"Q9GZC9","-",370,1,0.0027027027027027,"RB2060_UN_vs_N2",0.0027027027027027
"Q9N360","-",42,1,0.0238095238095238,"RB2060_UN_vs_N2",0.0238095238095238
"Q9N5H8","-",46,1,0.0217391304347826,"RB2060_UN_vs_N2",0.0217391304347826
"Q9XVS4","dao-5",11,1,0.0909090909090909,"RB2060_UN_vs_N2",0.0909090909090909
"Q9XVV3","nhr-67",103,1,0.00970873786407767,"RB2060_UN_vs_N2",0.00970873786407767
"A0A131MCL4","die-1",37,0,0,"RB2060_UN_vs_N2",0
"A7DTF0","mrg-1",17,0,0,"RB2060_UN_vs_N2",0
"B2D6P4","tlf-1",98,0,0,"RB2060_UN_vs_N2",0
"G5ECT8","ceh-2",145,0,0,"RB2060_UN_vs_N2",0
"G5EDE0","-",1,0,0,"RB2060_UN_vs_N2",0
"G5EDE1","pag-3",101,0,0,"RB2060_UN_vs_N2",0
"G5EE86","ttx-3",19,0,0,"RB2060_UN_vs_N2",0
"G5EEH5","mxl-1",3,0,0,"RB2060_UN_vs_N2",0
"G5EEL9","hmg-11",111,0,0,"RB2060_UN_vs_N2",0
"G5EGN8","nhr-27",1,0,0,"RB2060_UN_vs_N2",0
"H2KYD3","-",1,0,0,"RB2060_UN_vs_N2",0
"H2L008","ztf-16",26,0,0,"RB2060_UN_vs_N2",0
"O01441","-",157,0,0,"RB2060_UN_vs_N2",0
"O01519","ets-7",30,0,0,"RB2060_UN_vs_N2",0
"O01789","him-1",88,0,0,"RB2060_UN_vs_N2",0
"O01819","tofu-4",15,0,0,"RB2060_UN_vs_N2",0
"O01996","eyg-1",40,0,0,"RB2060_UN_vs_N2",0
"O02224","ceh-79",3,0,0,"RB2060_UN_vs_N2",0
"O16749","ceh-83",3,0,0,"RB2060_UN_vs_N2",0
"O17828","prde-1",19,0,0,"RB2060_UN_vs_N2",0
"O18065","zim-3",20,0,0,"RB2060_UN_vs_N2",0
"O18214","mab-3",2,0,0,"RB2060_UN_vs_N2",0
"O44131","-",177,0,0,"RB2060_UN_vs_N2",0
"O44498","set-9",10,0,0,"RB2060_UN_vs_N2",0
"O44637","nhr-179",1,0,0,"RB2060_UN_vs_N2",0
"O44712","ahr-1",28,0,0,"RB2060_UN_vs_N2",0
"O45080","ceh-48",168,0,0,"RB2060_UN_vs_N2",0
"O45103","snai-1",4,0,0,"RB2060_UN_vs_N2",0
"O45521","nhr-111",2,0,0,"RB2060_UN_vs_N2",0
"O62412","nhr-232",34,0,0,"RB2060_UN_vs_N2",0
"O76561","-",36,0,0,"RB2060_UN_vs_N2",0
"P09088","mec-3",13,0,0,"RB2060_UN_vs_N2",0
"P17488","ceh-13",6,0,0,"RB2060_UN_vs_N2",0
"P20268","ceh-6",32,0,0,"RB2060_UN_vs_N2",0
"P20271","ceh-14",76,0,0,"RB2060_UN_vs_N2",0
"P22980","hlh-1",3,0,0,"RB2060_UN_vs_N2",0
"P26797","ceh-19",16,0,0,"RB2060_UN_vs_N2",0
"P34333","gei-8",3,0,0,"RB2060_UN_vs_N2",0
"P34555","hlh-4",8,0,0,"RB2060_UN_vs_N2",0
"P41846","mml-1",54,0,0,"RB2060_UN_vs_N2",0
"P41848","hmg-4",15,0,0,"RB2060_UN_vs_N2",0
"P41935","ceh-10",7,0,0,"RB2060_UN_vs_N2",0
"P56407","ceh-9",9,0,0,"RB2060_UN_vs_N2",0
"Q09477","dpff-1",1,0,0,"RB2060_UN_vs_N2",0
"Q09555","daf-19",23,0,0,"RB2060_UN_vs_N2",0
"Q09604","vab-15",24,0,0,"RB2060_UN_vs_N2",0
"Q10007","hlh-6",17,0,0,"RB2060_UN_vs_N2",0
