"UniprotID.TF","Name.TF","total_targets","deg_targets","prop_deg","contrast","index"
"P17488","ceh-13",6,2,0.333333333333333,"RB2060_TR_vs_UN",0.666666666666667
"Q17922","sox-4",285,95,0.333333333333333,"RB2060_TR_vs_UN",31.6666666666667
"Q18612","hnd-1",21,7,0.333333333333333,"RB2060_TR_vs_UN",2.33333333333333
"Q21192","lim-6",36,12,0.333333333333333,"RB2060_TR_vs_UN",4
"Q22289","tbx-9",3,1,0.333333333333333,"RB2060_TR_vs_UN",0.333333333333333
"Q22696","-",6,2,0.333333333333333,"RB2060_TR_vs_UN",0.666666666666667
"P34545","cbp-1",1434,476,0.331938633193863,"RB2060_TR_vs_UN",158.002789400279
"O02169","-",317,105,0.331230283911672,"RB2060_TR_vs_UN",34.7791798107256
"G5EEG1","nfya-1",4434,1465,0.330401443391971,"RB2060_TR_vs_UN",484.038114569238
"P20154","lin-11",821,271,0.330085261875761,"RB2060_TR_vs_UN",89.4531059683313
"Q21502","mep-1",3342,1100,0.329144225014961,"RB2060_TR_vs_UN",362.058647516457
"G5EC14","epc-1",1795,590,0.328690807799443,"RB2060_TR_vs_UN",193.927576601671
"Q09441","-",1830,599,0.327322404371585,"RB2060_TR_vs_UN",196.066120218579
"O16748","ceh-82",3027,990,0.327056491575818,"RB2060_TR_vs_UN",323.785926660059
"G5EFF4","sem-4",1495,488,0.326421404682274,"RB2060_TR_vs_UN",159.29364548495
"P10038","mab-5",3049,993,0.325680551000328,"RB2060_TR_vs_UN",323.400787143326
"Q18037","-",955,311,0.32565445026178,"RB2060_TR_vs_UN",101.278534031414
"Q9GTD4","nhr-71",2388,777,0.325376884422111,"RB2060_TR_vs_UN",252.81783919598
"P46581","cnd-1",83,27,0.325301204819277,"RB2060_TR_vs_UN",8.78313253012048
"G5EFQ5","rnt-1",2823,917,0.324831739284449,"RB2060_TR_vs_UN",297.87070492384
"Q19691","tbx-2",2188,710,0.324497257769653,"RB2060_TR_vs_UN",230.393053016453
"Q95Y84","hcp-6",1586,512,0.322824716267339,"RB2060_TR_vs_UN",165.286254728878
"H2L0N7","-",1419,458,0.32276250880902,"RB2060_TR_vs_UN",147.825229034531
"O17862","lir-3",1064,343,0.322368421052632,"RB2060_TR_vs_UN",110.572368421053
"Q9XVJ1","nhr-102",236,76,0.322033898305085,"RB2060_TR_vs_UN",24.4745762711864
"O17025","nhr-90",1137,366,0.321899736147757,"RB2060_TR_vs_UN",117.815303430079
"Q21955","mdt-15",1153,371,0.321769297484822,"RB2060_TR_vs_UN",119.376409366869
"P90916","lin-53",756,243,0.321428571428571,"RB2060_TR_vs_UN",78.1071428571429
"Q10902","nhr-2",330,106,0.321212121212121,"RB2060_TR_vs_UN",34.0484848484848
"Q17694","snpc-1.1",651,209,0.321044546850998,"RB2060_TR_vs_UN",67.0983102918587
"P91547","duxl-1",891,286,0.320987654320988,"RB2060_TR_vs_UN",91.8024691358025
"O62183","aly-2",564,181,0.320921985815603,"RB2060_TR_vs_UN",58.0868794326241
"Q9N5S3","lsy-2",4272,1370,0.320692883895131,"RB2060_TR_vs_UN",439.34925093633
"Q23045","egl-13",375,120,0.32,"RB2060_TR_vs_UN",38.4
"O44505","-",1152,368,0.319444444444444,"RB2060_TR_vs_UN",117.555555555556
