"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"K03H6.4",7.72987101976861,0.0419522134175734,0.283207114231681,0.19064999863138,0.499342032259516,"K03H6.4"
"C34H4.5",302.782304210247,-0.0940080479243256,0.225907933234487,0.511956529372805,0.759379756298377,"C34H4.5"
"C34H4.4",56846.3552637639,0.206304443837865,0.272267572594602,0.184125710697621,0.490422493092112,"C34H4.4"
"C34H4.2",1409.45397004741,-0.695902864038397,0.168113574425709,4.82202520455643e-06,0.0005680832207596,"C34H4.2"
"C34H4.1",2871.08319471479,-0.527715475346566,0.212846381138513,0.00242354476699204,0.0644109736534103,"C34H4.1"
"Y41D4B.17",174.078912829874,-0.614379584272233,0.613179864314948,0.0179028194536198,0.186586113039045,"Y41D4B.17"
"Y41D4B.16",1941.09333584498,-0.41644851357959,0.352018965873723,0.0389622031568777,0.26322811140764,"Y41D4B.16"
"Y41D4B.15",99.5190498811943,0.119649128582298,0.292911595149393,0.24445825194569,0.551777197248844,"Y41D4B.15"
"Y41D4B.19",1711.5677086455,0.00307436865685457,0.245877072422055,0.976531598473883,0.991261229000713,"Y41D4B.19"
"Y41D4B.14",50.6159902650174,0.158739647161504,0.332683648989544,0.061852175566687,0.313493704219521,"Y41D4B.14"
"Y41D4B.13",789.704885031069,0.0355095428747824,0.191337648036787,0.802073378390764,0.918972389616399,"Y41D4B.13"
"Y41D4B.12",280.758073952082,0.0875976032782424,0.261209623641813,0.461456461329498,0.725810866306683,"Y41D4B.12"
"Y41D4B.11",1414.70200311535,-0.255617980638498,0.208440226709438,0.100219424691153,0.378457674502919,"Y41D4B.11"
"Y41D4B.9",523.227667250084,-0.0120969456690129,0.218128884604813,0.926832553612366,0.971618489991501,"Y41D4B.9"
"Y41D4B.8",186.935654392402,0.050139857464543,0.242303413706886,0.693473978207372,0.868420398331691,"Y41D4B.8"
"Y41D4B.7",310.517956566286,0.107268508282601,0.208652673012211,0.459392260155991,0.725066366921749,"Y41D4B.7"
"Y41D4B.27",396.520353958378,0.345172403815425,0.290683546714981,0.0575703508849053,0.304671234467881,"Y41D4B.27"
"Y41D4B.26",3.40539881189611,0.0186085521737042,0.281231683455597,0.099431166271397,NA,"Y41D4B.26"
"Y41D4B.6",8.79338303661687,-0.0349073073274691,0.283315408469017,0.0732206957076785,0.335264777486859,"Y41D4B.6"
"Y41D4B.5",61196.7634652194,0.286357422568975,0.345424228904299,0.0862345386089092,0.35755048373533,"Y41D4B.5"
"Y41D4B.4",325.006039520578,-0.101691097356973,0.259942682867062,0.429596048652218,0.704401989280307,"Y41D4B.4"
"Y41D4B.1",36.5960745314053,0.0161710153853975,0.269288145734308,0.82906561990472,0.931043457402396,"Y41D4B.1"
"K08D12.4",235.543919543908,0.0538828758618096,0.264604357304288,0.587336489111383,0.806544591570024,"K08D12.4"
"K08D12.1",4727.55009175393,0.394391866065702,0.275779584041546,0.0325636220055059,0.245470051377382,"K08D12.1"
"K08D12.3",5774.94701455712,0.421654433093306,0.369847048340975,0.0520604356255172,0.293629777326215,"K08D12.3"
"K08D12.2",124.404912415462,-0.0143954294264444,0.245306221402468,0.916149422213762,0.967045307301124,"K08D12.2"
"K08D12.6",6215.29159285131,0.627860404949147,0.687484842129731,0.0125309312489648,0.158939925902241,"K08D12.6"
"K08D12.8",202.384629715157,0.116326380795101,0.263628980152985,0.380297225302782,0.671512758134103,"K08D12.8"
"Y41D4A.5",2285.64790764223,-0.0831408803879105,0.240278966378857,0.541096288044776,0.776423539031577,"Y41D4A.5"
"Y41D4A.6",665.000847749537,0.148999957865416,0.277970296264978,0.272460337036824,0.577990510899814,"Y41D4A.6"
"Y41D4A.4",2210.92461441238,0.0640903697119347,0.249145478014767,0.604368726769054,0.816309219740884,"Y41D4A.4"
"Y41D4A.7",628.543496758564,-0.111266504775331,0.263918742244492,0.383055819433169,0.673107613307179,"Y41D4A.7"
"Y41D4A.1",119.118605145796,0.333640795248907,0.355294690269416,0.0723840409580581,0.333495678597585,"Y41D4A.1"
