"gene_symbol","lfc_treat_N2","padj_treat_N2","lfc_treat_RB","padj_treat_RB","lfc_geno_unt","padj_geno_unt","lfc_geno_trt","padj_geno_trt","lfc_gxe","padj_gxe","effect_class","n_TFs","TF_list","target_common_name"
"ZK593.6",1.32780413106239,5.05742945588824e-10,1.06426196566267,4.2353599772708e-07,0.042356143013842,0.951906311107823,-0.0720325823131846,0.812030089892463,-0.135567181984604,0.649148732733681,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","lgg-2"
"C08F8.9",-1.02124086898736,0.00607092371355825,-0.209078914250093,0.510023597449295,-0.0912896773283467,0.844756971445162,0.15350088337156,0.569782295030859,0.345150976050346,0.305828582212121,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"F41B5.2",2.99623182129035,2.40769072235082e-57,2.07059074501487,2.08728920423002e-28,0.569370340302031,0.0136200558788518,-0.132440558740874,0.604292958860252,-0.828401328987792,0.00221214949508587,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","cyp-33c7"
"F54E2.1",2.17545744629712,1.72298299045919e-44,2.09530527332382,2.69592032040015e-41,-0.210864169146019,0.43572011272839,-0.22960478791478,0.255101401077651,-0.0346475959308326,0.859908991868465,"Treatment",13,"cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62",NA
"F35F10.12",-1.0907388935561,0.000122029733415045,-1.10819520471332,4.42124284107246e-05,-0.124849133670322,0.792112830917132,-0.127535081836564,0.653113722070728,-0.0385366107952455,0.91706823879141,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","arrd-19"
"F35F10.1",-1.83813886799224,4.58182267163045e-09,-1.84151556212735,2.79589237501586e-09,-0.359152787792305,0.33306234063408,-0.268024678769126,0.301597238519003,-0.0163647651024721,0.959570530394468,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62",NA
"Y58A7A.3",4.67627092406522,2.05214618822789e-117,1.57258585490521,1.04419756743686e-14,2.64586253899168,5.03683692911699e-37,-0.205483086268505,0.393519166636347,-3.02021045059591,3.52394118510613e-36,"GxE",13,"blmp-1;cebp-1;ceh-60;daf-16;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62;zip-2",NA
"H19N07.2",1.12300883090986,0.00131828935156042,0.222888579189457,0.467170946153108,0.0899062690912561,0.828190244744877,-0.197385086246192,0.448399943001346,-0.475994371579619,0.229325597610016,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","math-33"
"F25H9.5",1.86655588462848,3.52906890954737e-18,1.04213678880127,1.14827043689616e-06,0.227350040356954,0.472248311986803,-0.224774545905476,0.352240348953771,-0.642681733126835,0.0449435934204304,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","frm-10"
"Y50E8A.16",4.21510990633355,7.69594481538748e-48,2.1228596394874,3.06141306365709e-13,0.987402541128188,0.00393502835043458,-0.512238680455474,0.0493590909068893,-1.93250404879121,1.82212124760858e-07,"Treatment",13,"blmp-1;cebp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;unc-62","haf-7"
"C44C1.5",-1.93188343766868,5.71097234408574e-06,-1.473886514291,0.000215288822848841,-0.062857964704845,0.900340536034332,0.0185413170301603,0.960565875551986,0.0815876081184406,0.759597682386078,"Treatment",13,"blmp-1;ceh-60;daf-16;elt-2;fos-1;nhr-28;nhr-77;pha-4;pqm-1;skn-1;sma-9;sta-1;unc-62","abhd-3.2"
