"gene_symbol","lfc_treat_N2","padj_treat_N2","lfc_treat_RB","padj_treat_RB","lfc_geno_unt","padj_geno_unt","lfc_geno_trt","padj_geno_trt","lfc_gxe","padj_gxe","effect_class"
"F53G12.10",-0.106957979205913,0.774895032654913,0.205205395932878,0.392347586989692,-0.0785380204253489,0.881404337515589,0.126276483629894,0.647546686653023,0.260185058460346,0.386297803709144,"NS"
"F53G12.9",-0.408887969484667,0.436147395154052,0.17717987067059,0.62811997657733,-0.0583567375343762,0.895195315312689,0.15287888026564,0.549612873564335,0.263397255190832,0.335432906016243,"NS"
"F53G12.8",-0.121744366101503,0.683747470175724,-0.352054793710329,0.337050439598373,-0.0248907414230112,0.735375335823957,-0.0700677934417572,0.432572944798819,-0.0173788279983203,0.72292283974676,"NS"
"F53G12.7",-0.090515393619173,0.870899361172821,0.487916057170293,0.261865543622394,-0.0656622432783333,0.540745766470748,0.0248613738749888,0.908396978030792,0.0870818331233112,0.363059188572217,"NS"
"F53G12.6",-0.101278413681149,0.583942556243246,0.0701437268345971,0.854936567722868,0.00255230507530489,0.997614921711242,0.0398454706650432,0.614666366602401,0.0213740322458455,NA,"NS"
"F53G12.5",0.335101825159449,0.426603239466498,0.13280488411528,0.67884704446888,-0.0665963625249726,0.915508991463128,-0.105374078132153,0.711018276120163,-0.0596098109011185,0.852169249327709,"NS"
"F53G12.4",-0.0393541608548446,0.959389028998284,-0.184788458923292,0.657694111438907,-0.00354947021156158,0.994212863166265,-0.0535439083200241,0.810589854862456,-0.040770435750542,0.786908898190737,"NS"
"F53G12.3",-0.157714121076688,0.588917587869982,0.507240941192481,0.172542818920411,-0.0338970343097212,0.143132402227755,0.00752347098707151,0.958390569650848,0.0500449087806022,0.178793746835445,"NS"
"F56C11.5",-0.288219607203501,0.542553054205684,0.298066929577863,0.342716992225012,-0.537321631527554,0.170455747423354,-0.0023229848452839,0.994931361688399,0.448310563494698,0.250767798250946,"NS"
"F56C11.3",0.15376617607519,0.799272981882691,0.116467791312035,0.755929363198802,-0.0644322717877092,0.885872219755422,-0.0501934768232595,0.87904300307958,0.0104818000596882,0.974267908355814,"NS"
