"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"F42D1.2",2.55277773500055,1.81075177417315e-18,"N2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"F42D1.2",2.55277773500055,1.81075177417315e-18,"N2: Treated vs Untreated","cel00350","Tyrosine metabolism"
"F42D1.2",2.55277773500055,1.81075177417315e-18,"N2: Treated vs Untreated","cel00360","Phenylalanine metabolism"
"F42D1.2",2.55277773500055,1.81075177417315e-18,"N2: Treated vs Untreated","cel00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"F42D1.2",2.55277773500055,1.81075177417315e-18,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T04C10.4",1.00122967932,1.47335075420366e-22,"N2: Treated vs Untreated","cel04137","Mitophagy - animal"
"T04C10.4",1.00122967932,1.47335075420366e-22,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"T04C10.4",1.00122967932,1.47335075420366e-22,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"Y70D2A.2",-2.03833709272963,2.61326281745984e-08,"N2: Treated vs Untreated","cel00511","Other glycan degradation"
"Y70D2A.2",-2.03833709272963,2.61326281745984e-08,"N2: Treated vs Untreated","cel00513","Various types of N-glycan biosynthesis"
"Y70D2A.2",-2.03833709272963,2.61326281745984e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R03A10.3",1.77378975596337,7.72335168959155e-09,"N2: Treated vs Untreated","cel00790","Folate biosynthesis"
"R03A10.3",1.77378975596337,7.72335168959155e-09,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K09A9.2",1.05824677183641,1.31369096184416e-09,"N2: Treated vs Untreated","cel04148","Efferocytosis"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F59F4.1",-1.19453903795151,1.72303680443866e-12,"N2: Treated vs Untreated","cel04146","Peroxisome"
"F20B4.6",-1.26697456198964,0.0120916875708957,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"F20B4.6",-1.26697456198964,0.0120916875708957,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F20B4.6",-1.26697456198964,0.0120916875708957,"N2: Treated vs Untreated","cel04382","Cornified envelope formation"
"F37F2.3",3.33474967312749,0.00099465013252848,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F37F2.3",3.33474967312749,0.00099465013252848,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F37F2.3",3.33474967312749,0.00099465013252848,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F37F2.3",3.33474967312749,0.00099465013252848,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F37F2.3",3.33474967312749,0.00099465013252848,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y37E3.16",1.13358451411058,3.13416627176173e-08,"argk-2: Treated vs Untreated","cel04081","Hormone signaling"
"F23C8.6",1.44342464919462,1.87640181535382e-16,"argk-2: Treated vs Untreated","cel03272","Virion - Hepatitis viruses"
"F23C8.6",1.44342464919462,1.87640181535382e-16,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"F23C8.4",1.33158494098145,3.24293332158297e-11,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"D1037.3",1.09257466448461,3.1843108987511e-18,"argk-2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"F28H1.3",1.17910663707847,5.80661499292668e-05,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"E01A2.1",3.03928317586632,5.74227614209127e-88,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"E01A2.1",3.03928317586632,5.74227614209127e-88,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"E01A2.1",3.03928317586632,5.74227614209127e-88,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"E01A2.1",3.03928317586632,5.74227614209127e-88,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"B0041.6",2.48506757509388,1.59241113099437e-12,"argk-2: Treated vs Untreated","cel00790","Folate biosynthesis"
"B0041.6",2.48506757509388,1.59241113099437e-12,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"B0041.6",2.48506757509388,1.59241113099437e-12,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"M04F3.1",1.04155272151253,1.3581378337175e-07,"argk-2: Treated vs Untreated","cel03030","DNA replication"
"M04F3.1",1.04155272151253,1.3581378337175e-07,"argk-2: Treated vs Untreated","cel03420","Nucleotide excision repair"
"M04F3.1",1.04155272151253,1.3581378337175e-07,"argk-2: Treated vs Untreated","cel03430","Mismatch repair"
"M04F3.1",1.04155272151253,1.3581378337175e-07,"argk-2: Treated vs Untreated","cel03440","Homologous recombination"
"M04F3.1",1.04155272151253,1.3581378337175e-07,"argk-2: Treated vs Untreated","cel03460","Fanconi anemia pathway"
"F57C9.1",2.75557805807161,1.52504453456551e-32,"argk-2: Treated vs Untreated","cel00750","Vitamin B6 metabolism"
"F57C9.1",2.75557805807161,1.52504453456551e-32,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F57C9.1",2.75557805807161,1.52504453456551e-32,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"T10B11.5",-1.89296270713167,1.38790247010813e-06,"argk-2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"C30F12.6",1.91387121039063,2.01108989444787e-09,"argk-2: Treated vs Untreated","cel04080","Neuroactive ligand-receptor interaction"
"C30F12.6",1.91387121039063,2.01108989444787e-09,"argk-2: Treated vs Untreated","cel04081","Hormone signaling"
"F22D6.3",1.46886406670134,3.64194191229237e-20,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"D2030.5",1.26580235639247,2.69166728264042e-22,"argk-2: Treated vs Untreated","cel00280","Valine, leucine and isoleucine degradation"
"D2030.5",1.26580235639247,2.69166728264042e-22,"argk-2: Treated vs Untreated","cel00630","Glyoxylate and dicarboxylate metabolism"
"D2030.5",1.26580235639247,2.69166728264042e-22,"argk-2: Treated vs Untreated","cel00640","Propanoate metabolism"
"D2030.5",1.26580235639247,2.69166728264042e-22,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"D2030.5",1.26580235639247,2.69166728264042e-22,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"T23G11.7",1.19659962688101,2.16454911111529e-08,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"T02E1.5",-1.49894797654118,1.04871188985438e-16,"argk-2: Treated vs Untreated","cel00830","Retinol metabolism"
"T02E1.5",-1.49894797654118,1.04871188985438e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"T02E1.5",-1.49894797654118,1.04871188985438e-16,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"ZK265.1",-2.07909095186543,0.00036117483994267,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"DY3.6",1.01584786748937,0.00332693466608486,"argk-2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"F32H2.5",2.86678013960947,1.65740900899704e-40,"argk-2: Treated vs Untreated","cel00061","Fatty acid biosynthesis"
"F32H2.5",2.86678013960947,1.65740900899704e-40,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F32H2.5",2.86678013960947,1.65740900899704e-40,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F26H9.5",2.4435984048144,2.50684512966854e-54,"argk-2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"F26H9.5",2.4435984048144,2.50684512966854e-54,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"F26H9.5",2.4435984048144,2.50684512966854e-54,"argk-2: Treated vs Untreated","cel00750","Vitamin B6 metabolism"
"F26H9.5",2.4435984048144,2.50684512966854e-54,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F26H9.5",2.4435984048144,2.50684512966854e-54,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F26H9.5",2.4435984048144,2.50684512966854e-54,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"F26H9.5",2.4435984048144,2.50684512966854e-54,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C12C8.1",2.62772487239136,0.000273625575882237,"argk-2: Treated vs Untreated","cel03040","Spliceosome"
"C12C8.1",2.62772487239136,0.000273625575882237,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"C12C8.1",2.62772487239136,0.000273625575882237,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"C12C8.1",2.62772487239136,0.000273625575882237,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F25H2.1",2.27393457618471,3.30231887001086e-33,"argk-2: Treated vs Untreated","cel04620","Toll-like receptor signaling pathway"
"B0205.11",1.16149917382781,3.99509009294743e-17,"argk-2: Treated vs Untreated","cel03010","Ribosome"
"K11D2.2",-2.44277912420265,1.05065912051395e-31,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"K11D2.2",-2.44277912420265,1.05065912051395e-31,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"K11D2.2",-2.44277912420265,1.05065912051395e-31,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F08A8.3",-1.1608838266758,0.0132631774031923,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel00592","alpha-Linolenic acid metabolism"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel00640","Propanoate metabolism"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel01200","Carbon metabolism"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F08A8.4",-2.4738218517842,6.71727786760923e-10,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"C01A2.4",2.73108703441227,1.56208106344912e-23,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"Y87G2A.5",1.51002858134601,4.60526501415573e-06,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"Y105E8B.5",-1.03386661527467,0.000267695400614006,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"Y105E8B.5",-1.03386661527467,0.000267695400614006,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"Y105E8B.5",-1.03386661527467,0.000267695400614006,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"Y105E8B.5",-1.03386661527467,0.000267695400614006,"argk-2: Treated vs Untreated","cel01232","Nucleotide metabolism"
"Y54E5A.1",-1.07359260467735,0.000140728077326744,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"Y54E5A.1",-1.07359260467735,0.000140728077326744,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F39B2.10",1.06143570699668,1.14923175689441e-08,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"ZK909.3",1.0214999180798,1.53879606314462e-07,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"ZK909.3",1.0214999180798,1.53879606314462e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C33C12.3",-1.38921666556068,2.60002627464149e-09,"argk-2: Treated vs Untreated","cel00511","Other glycan degradation"
"C33C12.3",-1.38921666556068,2.60002627464149e-09,"argk-2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"C33C12.3",-1.38921666556068,2.60002627464149e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C33C12.3",-1.38921666556068,2.60002627464149e-09,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C33C12.3",-1.38921666556068,2.60002627464149e-09,"argk-2: Treated vs Untreated","cel04382","Cornified envelope formation"
"R11F4.1",1.01472020436,0.00043595932878957,"argk-2: Treated vs Untreated","cel00561","Glycerolipid metabolism"
"R11F4.1",1.01472020436,0.00043595932878957,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"B0286.3",-1.37317930080725,1.9754849668088e-12,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"B0286.3",-1.37317930080725,1.9754849668088e-12,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK430.3",2.17464669697221,0.00342728861396731,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"ZK430.3",2.17464669697221,0.00342728861396731,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F11G11.2",2.09356186529626,2.45558368878384e-16,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F11G11.2",2.09356186529626,2.45558368878384e-16,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F11G11.2",2.09356186529626,2.45558368878384e-16,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F11G11.2",2.09356186529626,2.45558368878384e-16,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F11G11.2",2.09356186529626,2.45558368878384e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11G11.2",2.09356186529626,2.45558368878384e-16,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F11G11.1",3.50524927434262,3.45169763780383e-08,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F11G11.1",3.50524927434262,3.45169763780383e-08,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F11G11.1",3.50524927434262,3.45169763780383e-08,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F11G11.1",3.50524927434262,3.45169763780383e-08,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F11G11.1",3.50524927434262,3.45169763780383e-08,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F11G11.1",3.50524927434262,3.45169763780383e-08,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"R05F9.5",1.91230073653528,0.00204830929237214,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"R05F9.5",1.91230073653528,0.00204830929237214,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"R05F9.5",1.91230073653528,0.00204830929237214,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"R05F9.5",1.91230073653528,0.00204830929237214,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"R05F9.5",1.91230073653528,0.00204830929237214,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R05F9.5",1.91230073653528,0.00204830929237214,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"ZK546.11",6.46941410573806,1.25528321519229e-49,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"ZK546.11",6.46941410573806,1.25528321519229e-49,"argk-2: Treated vs Untreated","cel00590","Arachidonic acid metabolism"
"ZK546.11",6.46941410573806,1.25528321519229e-49,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZK546.11",6.46941410573806,1.25528321519229e-49,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZK546.11",6.46941410573806,1.25528321519229e-49,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C27A2.4",-1.40271209731947,0.000659075506828089,"argk-2: Treated vs Untreated","cel00740","Riboflavin metabolism"
"C27A2.4",-1.40271209731947,0.000659075506828089,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C27A2.4",-1.40271209731947,0.000659075506828089,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F58A6.1",-1.50271682647711,5.15524822739808e-16,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F08B1.2",-1.01247063184603,0.000499043425068196,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"F08B1.2",-1.01247063184603,0.000499043425068196,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F08B1.1",1.64086499529501,0.000177598302191494,"argk-2: Treated vs Untreated","cel04148","Efferocytosis"
"F08B1.1",1.64086499529501,0.000177598302191494,"argk-2: Treated vs Untreated","cel04361","Axon regeneration"
"C32D5.2",-1.09371317818851,2.21236820941775e-05,"argk-2: Treated vs Untreated","cel04081","Hormone signaling"
"C32D5.2",-1.09371317818851,2.21236820941775e-05,"argk-2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"C32D5.9",1.06707410434196,1.15983179536335e-06,"argk-2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"C32D5.9",1.06707410434196,1.15983179536335e-06,"argk-2: Treated vs Untreated","cel04136","Autophagy - other"
"C32D5.9",1.06707410434196,1.15983179536335e-06,"argk-2: Treated vs Untreated","cel04137","Mitophagy - animal"
"C32D5.9",1.06707410434196,1.15983179536335e-06,"argk-2: Treated vs Untreated","cel04140","Autophagy - animal"
"C32D5.9",1.06707410434196,1.15983179536335e-06,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"C56C10.3",1.17258241020808,1.5475603148994e-12,"argk-2: Treated vs Untreated","cel03250","Viral life cycle - HIV-1"
"C56C10.3",1.17258241020808,1.5475603148994e-12,"argk-2: Treated vs Untreated","cel03272","Virion - Hepatitis viruses"
"C56C10.3",1.17258241020808,1.5475603148994e-12,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"C44B7.8",-1.67117624924244,9.03472231286122e-10,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"C44B7.8",-1.67117624924244,9.03472231286122e-10,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"ZK1127.10",2.72736279092284,2.28977693986825e-135,"argk-2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"ZK1127.10",2.72736279092284,2.28977693986825e-135,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"ZK1127.10",2.72736279092284,2.28977693986825e-135,"argk-2: Treated vs Untreated","cel00450","Selenocompound metabolism"
"ZK1127.10",2.72736279092284,2.28977693986825e-135,"argk-2: Treated vs Untreated","cel00670","One carbon pool by folate"
"ZK1127.10",2.72736279092284,2.28977693986825e-135,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK1127.10",2.72736279092284,2.28977693986825e-135,"argk-2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"T02G5.9",1.03600385806267,1.39086805018421e-10,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"F43E2.8",1.72643103844055,1.86468690680943e-42,"argk-2: Treated vs Untreated","cel03060","Protein export"
"F43E2.8",1.72643103844055,1.86468690680943e-42,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F43E2.4",2.52180413566359,6.22952225766211e-45,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"F43E2.4",2.52180413566359,6.22952225766211e-45,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C06A8.1",-1.08450355180317,0.000396097846082758,"argk-2: Treated vs Untreated","cel00670","One carbon pool by folate"
"C06A8.1",-1.08450355180317,0.000396097846082758,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C06A8.1",-1.08450355180317,0.000396097846082758,"argk-2: Treated vs Untreated","cel04981","Folate transport and metabolism"
"DH11.3",-1.90554883941502,3.6246257501436e-06,"argk-2: Treated vs Untreated","cel02010","ABC transporters"
"DH11.1",-1.96254025184203,1.05313532538628e-09,"argk-2: Treated vs Untreated","cel00220","Arginine biosynthesis"
"DH11.1",-1.96254025184203,1.05313532538628e-09,"argk-2: Treated vs Untreated","cel00250","Alanine, aspartate and glutamate metabolism"
"DH11.1",-1.96254025184203,1.05313532538628e-09,"argk-2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
"DH11.1",-1.96254025184203,1.05313532538628e-09,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F37B12.2",2.80969945659922,3.8956361209934e-55,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"F37B12.2",2.80969945659922,3.8956361209934e-55,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F37B12.2",2.80969945659922,3.8956361209934e-55,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F37B12.2",2.80969945659922,3.8956361209934e-55,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F37B12.2",2.80969945659922,3.8956361209934e-55,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"M176.2",1.47209242559628,1.25199432309682e-15,"argk-2: Treated vs Untreated","cel00270","Cysteine and methionine metabolism"
"M176.2",1.47209242559628,1.25199432309682e-15,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"M176.2",1.47209242559628,1.25199432309682e-15,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"M176.2",1.47209242559628,1.25199432309682e-15,"argk-2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"ZK1320.1",-2.09537871725574,6.39595021503063e-15,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"ZK1320.1",-2.09537871725574,6.39595021503063e-15,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZK1320.1",-2.09537871725574,6.39595021503063e-15,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZK1320.1",-2.09537871725574,6.39595021503063e-15,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK1320.1",-2.09537871725574,6.39595021503063e-15,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F26C11.1",-3.2175233794111,2.31369653082761e-18,"argk-2: Treated vs Untreated","cel00740","Riboflavin metabolism"
"F26C11.1",-3.2175233794111,2.31369653082761e-18,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"F26C11.1",-3.2175233794111,2.31369653082761e-18,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C05C10.4",-2.2042719521917,2.79501928049097e-37,"argk-2: Treated vs Untreated","cel00740","Riboflavin metabolism"
"C05C10.4",-2.2042719521917,2.79501928049097e-37,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"C05C10.4",-2.2042719521917,2.79501928049097e-37,"argk-2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F52H3.6",2.08975436173816,6.15859309742255e-12,"argk-2: Treated vs Untreated","cel03015","mRNA surveillance pathway"
"F52H3.6",2.08975436173816,6.15859309742255e-12,"argk-2: Treated vs Untreated","cel04519","Cadherin signaling"
"ZK970.6",3.6058373706918,2.44048865990924e-07,"argk-2: Treated vs Untreated","cel00230","Purine metabolism"
"ZK970.6",3.6058373706918,2.44048865990924e-07,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R03D7.6",3.34261111842166,8.82704722634544e-35,"argk-2: Treated vs Untreated","cel00480","Glutathione metabolism"
"R03D7.6",3.34261111842166,8.82704722634544e-35,"argk-2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"R03D7.6",3.34261111842166,8.82704722634544e-35,"argk-2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"R03D7.6",3.34261111842166,8.82704722634544e-35,"argk-2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"R03D7.6",3.34261111842166,8.82704722634544e-35,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"R03D7.6",3.34261111842166,8.82704722634544e-35,"argk-2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"B0334.3",-1.09320057256738,1.07824725415622e-15,"argk-2: Treated vs Untreated","cel04146","Peroxisome"
"F07A11.5",-1.91431244596659,2.42193498113928e-16,"argk-2: Treated vs Untreated","cel00030","Pentose phosphate pathway"
"F07A11.5",-1.91431244596659,2.42193498113928e-16,"argk-2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZK20.5",1.24266771642007,2.54630920235352e-10,"argk-2: Treated vs Untreated","cel03050","Proteasome"
"C47D12.6",1.23453997912732,1.44129129128236e-15,"argk-2: Treated vs Untreated","cel00970","Aminoacyl-tRNA biosynthesis"
"F44E5.4",2.96352770391139,3.85608862290426e-06,"argk-2: Treated vs Untreated","cel03040","Spliceosome"
"F44E5.4",2.96352770391139,3.85608862290426e-06,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F44E5.4",2.96352770391139,3.85608862290426e-06,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"F44E5.4",2.96352770391139,3.85608862290426e-06,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"F44E5.5",2.6919919847611,2.4416616935275e-08,"argk-2: Treated vs Untreated","cel03040","Spliceosome"
"F44E5.5",2.6919919847611,2.4416616935275e-08,"argk-2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F44E5.5",2.6919919847611,2.4416616935275e-08,"argk-2: Treated vs Untreated","cel04144","Endocytosis"
"F44E5.5",2.6919919847611,2.4416616935275e-08,"argk-2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
