"Gene","lfc_treat_N2","lfc_treat_RB","lfc_geno_unt","lfc_geno_trt","lfc_gxe","padj_treat_N2","padj_treat_RB","padj_geno_unt","padj_geno_trt","padj_gxe"
"F54C4.4",0.32528222990022,0.762455278992314,-0.0246515049975193,0.412521544094575,0.437173049092094,0.503021509795074,0.042661725547758,0.999661050265277,0.424943829962241,0.735540385761755
"F54C4.1",-0.107770502195328,0.724316639466438,-0.248048644738092,0.584038496923674,0.832087141661766,0.846987869412604,0.0362622116633347,0.999661050265277,0.196078334351389,0.405959986114391
"C29F9.7",-0.53706999753944,-0.164401395149542,-0.0854928402058448,0.287175762184053,0.372668602389898,0.0206827021217345,0.555223360783509,0.999661050265277,0.374272196188237,0.61464085030146
"C29F9.6",-0.0728696297682359,0.79600536981126,-0.468504019728039,0.400370979851457,0.868874999579496,0.933516019678262,0.124993876143392,0.999661050265277,0.574000388392021,0.58102152915225
"C29F9.4",0.977852371688434,-0.966332306434887,1.84026440752637,-0.10392027059695,-1.94418467812332,3.83426394191238e-05,6.02599344749678e-05,3.42773809507136e-15,0.805048704430128,8.52675619037367e-08
"C29F9.12",0.0984008073096792,-1.38723481382229,2.70384932533052,1.21821370419855,-1.48563562113197,0.958939237317744,0.203161967168672,0.0744962405066547,NA,0.656166668140547
"C29F9.13",0.72392803303714,-0.470799031753811,2.02741737584015,0.832690311049199,-1.19472706479095,0.835812494903761,0.874927146407421,0.999661050265277,NA,0.888479951146522
"C29F9.2",-0.19803695664973,0.109836381294481,0.44817279985356,0.756046137797771,0.307873337944211,0.789109287346025,0.866494357111713,0.999661050265277,0.228457868859564,0.864953362103346
"C29F9.1",-0.215120315441872,0.458472031611965,-0.0491736018782972,0.62441874517554,0.673592347053837,0.666104144240642,0.22478661354039,0.999661050265277,0.174041584844548,0.523303559272091
"T17A3.7",2.67715572999585,-0.00904233557496116,2.83615326953281,0.149955203961993,-2.68619806557082,0.469337622594951,0.998576740822405,0.999661050265277,NA,0.789846127158678
"T17A3.13",-1.87573445567849,-1.70249299729133,0.0710074419742266,0.244248900361392,0.173241458387165,9.11296575700228e-07,2.79188027169269e-05,0.999661050265277,0.72874648637528,0.926315847354365
"T17A3.1",-2.0382231199105,-4.17858354899942,-0.540193688587201,-2.68055411767612,-2.14036042908892,0.555992203789299,0.156648647238729,0.999661050265277,NA,NA
"F40G9.6",-4.9420649746486,0.653723635090536,0.555168377081312,6.15095698682044,5.59578860973913,0.139884789578654,0.865347539873272,0.999661050265277,NA,0.532713247641786
"F40G9.5",-0.272560575475218,0.51862994768101,-0.200175170645717,0.591015352510511,0.791190523156228,0.610366978861952,0.218207213704131,0.999661050265277,0.257701971888859,0.496596414538888
"F40G9.11",0.519207129713709,0.745476957121945,0.0353843405078511,0.261654167916088,0.226269827408236,0.0621151199343866,0.00381317578305868,0.999661050265277,0.488209139327755,0.816738313602852
"F40G9.3",0.235554602938809,0.727893845724251,-0.0293682188353058,0.462971023950136,0.492339242785442,0.465998250594831,0.00240555399695249,0.999661050265277,0.157257992440761,0.515239171721729
"F40G9.2",-0.306696641723307,0.455020571974349,-0.0244154407028649,0.73730177299479,0.761717213697655,0.493502403643203,0.220381910101066,0.999661050265277,0.0937532230500694,0.46130269002925
"Y50D7A.6",-0.446178486222613,-0.262767046464916,0.156885049491917,0.340296489249613,0.183411439757696,0.101369828754945,0.365322036511142,0.999661050265277,0.337602587695352,0.84816305641914
"Y50D7A.5",-0.890580651290025,-0.733616056524128,-0.385316801747122,-0.228352206981226,0.156964594765896,0.334706745152183,0.412874521333688,0.999661050265277,NA,0.963051330667248
"Y50D7A.4",0.0377509828768045,-0.297491909029854,0.0597112643198804,-0.275531627586778,-0.335242891906659,0.933484285289427,0.286975768592898,0.999661050265277,0.435100332320382,0.695053869500128
"Y50D7A.3",-0.173461325568809,-0.124367785181032,-0.151916677093528,-0.102823136705751,0.049093540387777,0.643912456976227,0.712841840409063,0.999661050265277,0.812206314194704,0.966662938116162
"Y50D7A.2",-0.12107031036051,-0.483262675127626,0.218661816802837,-0.143530547964279,-0.362192364767116,0.765614005322225,0.0780024673380085,0.999661050265277,0.728487394751869,0.68263579667077
"Y50D7A.9",-0.260194262776978,-0.14364154913235,-0.369492677829686,-0.252939964185059,0.116552713644627,0.458840138052808,0.677900616549134,0.894837510821906,0.521233185700293,0.918549826393721
"Y50D7A.13",-1.75669272147562,-1.08837622372179,-0.600001112242284,0.0683153855115492,0.668316497753834,0.40368087233116,0.600385674276837,0.999661050265277,NA,0.927554052148966
"Y50D7A.7",-0.809570295997475,-0.325852000331865,-0.200256616079304,0.283461679586305,0.483718295665609,1.58861398837528e-07,0.0673668772670614,0.999661050265277,0.217101695539587,0.322698153447126
"Y50D7A.10",0.276124780518617,1.01563016698,-0.182279001097792,0.557226385363596,0.739505386461388,0.651753530872178,0.0168705763255876,0.999661050265277,0.344392299493698,0.59205654109095
"Y50D7A.8",-0.134718803488267,-0.56398230174087,0.04304254059916,-0.386220957653443,-0.429263498252603,0.807353629248046,0.123869948297959,0.999661050265277,0.426573291154789,0.721492357024356
"K10F12.4",1.27890379208377,1.41686870785321,0.224576218234978,0.362541134004417,0.137964915769439,1.19240905283148e-05,1.16264759138689e-06,0.999661050265277,0.414703277914703,0.916568190080977
"Y55B1BL.1",0.420772670520787,0.548168506726674,0.140862905624958,0.268258741830845,0.127395836205887,0.0499452900961575,0.0066071003368654,0.999661050265277,0.345631982442493,0.874655287224647
"Y55B1BR.3",-0.359253410631263,-0.62433683583615,-0.129165168883387,-0.394248594088273,-0.265083425204887,0.581446067236333,0.239857515881984,0.999661050265277,0.576711555726157,0.889352688545005
"Y55B1BR.2",-0.0319944412440386,-0.125500047843694,-0.208871971123705,-0.30237757772336,-0.0935056065996556,0.958383710254498,0.772021836872675,0.999661050265277,0.51981030343748,0.949007227844988
"Y55B1BR.6",0.378886740076681,0.136732887503321,0.555705274194598,0.313551421621238,-0.24215385257336,0.39670540755461,0.771262567244972,0.736074648911969,0.539258544018604,0.860859187013624
"Y55B1BR.4",-0.540100614531668,-0.802220725157016,-0.139264403125823,-0.401384513751171,-0.262120110625348,0.0719388930062845,0.00468285312614793,0.999661050265277,0.315998261235934,0.798937613983576
"F10C5.2",-0.289426794444489,-0.184612631548602,-0.152549801796809,-0.0477356389009222,0.104814162895887,0.275759917069721,0.487390413222371,0.999661050265277,0.904301081279343,0.908519601142099
"F10C5.1",-0.441971330162604,-0.0466870457255762,-0.0910130212908313,0.304271263146196,0.395284284437028,0.12408906280075,0.901905529565104,0.999661050265277,0.409123985754676,0.646489899410867
"F30H5.2",3.02305616744824,0.799282640047153,4.40044825998998,2.1766747325889,-2.22377352740108,NA,NA,NA,NA,NA
"F30H5.1",-0.420762951353582,-0.438960429615126,0.227614148286583,0.20941667002504,-0.0181974782615439,0.0650921352387502,0.0474410181320539,0.999661050265277,0.498929033004172,0.985962126361931
"F30H5.3",-0.143087184977505,0.01636852904537,0.0962741138798843,0.255729827902759,0.159455714022875,0.90111516878646,0.98774302347284,0.999661050265277,0.812215252429572,0.957351795992714
"B0353.1",-0.201728517504086,-0.321082831604565,0.126464322068701,0.00711000796822243,-0.119354314100479,0.545309923816291,0.237001981669069,0.999661050265277,0.988843345837146,0.905558792737146
"Y55B1AL.2",-0.189120171568452,0.501062316739688,-0.316588441115463,0.373594047192676,0.69018248830814,0.692112078310839,0.147031642311516,0.999661050265277,0.409937003289609,0.483086051089839
"Y55B1AL.3",-0.148919254522432,-0.405755554370531,-0.152001785805028,-0.408838085653127,-0.256836299848098,0.678183089861376,0.127298581500579,0.999661050265277,0.224490046583342,0.767120213091076
"Y55B1AR.2",-0.282413730126738,-0.179134226941703,-0.0404494282681505,0.062830074916885,0.103279503185035,0.566737709394295,0.696209241357043,0.999661050265277,0.923674978573984,0.949007227844988
"Y55B1AR.1",0.877279586811316,1.24142733230385,-0.334984205322639,0.0291635401698968,0.364147745492536,0.003578313936654,1.49635501272e-05,0.999661050265277,0.961690696049942,0.738002156415839
"T19C3.1",-0.562464078625704,-0.634272292218815,-0.00608066133673451,-0.0778888749298458,-0.0718082135931113,0.0998029238923039,0.0515943417695881,0.999661050265277,0.886583137450999,0.959402595379108
"T19C3.3",-0.564213842931107,0.212120801784627,-0.285583706942216,0.490750937773518,0.776334644715734,0.117100028223269,0.597814095652182,0.999661050265277,0.272803372749788,0.431894370747081
"T19C3.2",-0.386558391423945,-0.312072107148902,0.377251769786352,0.451738054061395,0.0744862842750432,0.513389213098483,0.557863220796732,0.999661050265277,0.474662880982266,0.970960539726539
"T19C3.4",0.368143976656074,0.0957858954262697,0.119576422355673,-0.152781658874132,-0.272358081229805,0.0762831694501411,0.699786705592189,0.999661050265277,0.594514513632708,0.676629572677224
"T19C3.5",-0.319978299895863,0.159933475255111,-0.0995923764696875,0.380319398681286,0.479911775150974,0.49809018655603,0.732611632188165,0.999661050265277,0.45733077531309,0.695053869500128
"T19C3.6",-0.498234203541678,-1.32897655254474,0.674217159890489,-0.156525189112574,-0.830742349003063,0.775818339292531,0.290206820769181,0.999661050265277,NA,0.84547263308617
"T19C3.8",-0.0925347061541279,0.258443798540156,-0.0548031387071185,0.296175365987166,0.350978504694284,0.81021952554584,0.345421759846361,0.999661050265277,0.378655908199966,0.660664633223821
"T19C3.7",-1.17658096014562,-1.74917840781045,-0.25806549370347,-0.830662941368301,-0.572597447664831,0.601905963562511,0.365977845752383,0.999661050265277,NA,0.935598860793318
"W06E11.4",1.41348682891346,1.17175740920467,0.0277254051024916,-0.214004014606292,-0.241729419708784,4.72687544753421e-13,6.46127180721817e-09,0.999661050265277,0.502790998473028,0.761087022691695
"W06E11.2",0.0858093568083417,0.483972825565259,0.031170078721042,0.429333547477959,0.398163468756917,0.869280106951863,0.144569100916102,0.999661050265277,0.316229699331851,0.711716993082934
"C09F5.2",0.185251273294253,0.415740161487589,-0.451225421950305,-0.220736533756968,0.230488888193336,0.489554767908173,0.0504900739313471,0.271593668887064,0.449805364055372,0.752471632152305
"C09F5.1",-0.0904131239686376,-0.567383930361431,0.118518391157409,-0.358452415235385,-0.476970806392794,0.826372564214369,0.0279504067022241,0.999661050265277,0.304470071874126,0.550530230139848
"W02B3.2",-0.602041510962985,-0.896354466980933,0.229974139515266,-0.0643388165026822,-0.294312956017948,0.321988018606993,0.0876280637906921,0.999661050265277,0.944796366170286,0.880446442650409
"T17H7.4",-1.40203145392357,-1.37903510003171,-0.248709701647691,-0.22571334775583,0.0229963538918612,1.05193681903045e-05,1.9709482746297e-05,0.999661050265277,0.669026287659503,0.991017159933709
"T17H7.1",-1.81230358579396,-1.16633731889004,-0.577073605328739,0.0688926615751822,0.645966266903921,0.00241612286749482,0.070944902704571,0.999661050265277,0.953676127651033,0.765086717516197
"F42G9.2",-0.618161351534455,-0.178989351180045,-0.77250544255016,-0.33333344219575,0.43917200035441,0.0382364963799254,0.615312194307597,0.081018936527694,0.410112430813974,0.644287531731109
"F42G9.5",-0.27262871251501,-0.798934118576517,-0.334117922798732,-0.860423328860238,-0.526305406061507,0.493671126951846,0.00781525485073684,0.999661050265277,0.0231173623449548,0.59205654109095
"F42G9.1",-0.6284386886743,-0.778606608744193,0.0551966209852554,-0.0949712990846377,-0.150167920069893,1.77386516135461e-05,1.04459654054211e-07,0.999661050265277,0.70542342943386,0.792591094143727
"F42G9.7",0.000536568784707211,0.199831564103509,0.0132714368775012,0.212566432196303,0.199294995318802,0.998884034719425,0.28841744116963,0.999661050265277,0.365937506019159,0.735540385761755
"B0412.4",0.0347495910452528,1.11871737745235,0.10451700379144,1.18848479019854,1.0839677864071,0.963079010203513,0.00337107300522137,0.999661050265277,0.0130839350419867,0.339024496105818
"B0412.2",0.747539682269583,1.1724309302484,0.352005964834733,0.776897212813548,0.424891247978815,0.0216829826913368,0.000100356225069557,0.999661050265277,0.0577776195686916,0.701597199239361
"B0412.1",0.700832180200459,0.523028360454958,0.21860564550277,0.0408018257572695,-0.1778038197455,0.0264880628599532,0.111112976827924,0.999661050265277,0.943726954067027,0.884559469058921
"K02F3.5",-0.208546546817853,-0.324483245666425,0.203760806748364,0.0878241078997913,-0.115936698848573,0.732584581106219,0.499004663311323,0.999661050265277,0.90239927493225,0.948649628332825
"K02F3.6",-0.453283546113192,-0.659327586472788,0.281921855316888,0.0758778149572924,-0.206044040359596,0.148619272004609,0.0204424482872147,0.999661050265277,0.876515878390959,0.847720149764357
"K02F3.4",1.49030581983993,0.20838749668221,1.02694220529313,-0.254976117864586,-1.28191832315772,3.99781736394076e-09,0.540291075083754,0.00182492968946587,0.530715176101713,0.0194181060686695
"K02F3.8",1.24044867280925,0.445290462164156,0.796323526698783,0.00116531605368953,-0.795158210645094,8.14384429489887e-11,0.0448872329459197,0.00138315827839951,0.996997690957357,0.12456260410048
"K02F3.9",0.318824740820156,0.763423014772475,-0.0903179737760953,0.354280300176224,0.444598273952319,0.506855059399701,0.0368250518103571,0.999661050265277,0.49048771575726,0.72213613715726
"K02F3.2",0.184585829037595,0.11424067852229,-0.069848677017227,-0.140193827532533,-0.0703451505153056,0.574113080526658,0.708677427996685,0.999661050265277,0.705666394137845,0.946611105589042
"K02F3.10",-0.229712394867785,0.123851636017562,-0.0904718975546401,0.263092133330708,0.353564030885348,0.484371394852942,0.696180429019388,0.999661050265277,0.457071360695842,0.671609127738147
"K02F3.11",-0.21650437889692,0.547148104309872,-0.189413918026702,0.57423856518009,0.763652483206792,0.511530181789362,0.0292849642994432,0.999661050265277,0.0704214550322222,0.265718264132782
"K02F3.1",-0.550283081605994,0.228178576124728,-0.120414828877014,0.658046828853708,0.778461657730722,0.160233498474433,0.595741670109157,0.999661050265277,0.159922229671518,0.465799072635434
"Y6D11A.2",0.0962724839166017,0.175907300543439,0.0428185112835431,0.12245332791038,0.0796348166268372,0.729803267061415,0.40826691255078,0.999661050265277,0.66014815079809,0.916568190080977
"T24C4.2",2.83487360797829,2.36554356362116,-0.0605884443412309,-0.529918488698362,-0.469330044357131,6.40167658302959e-05,0.00143538506804943,0.999661050265277,0.640578127981253,0.876804009781519
"T24C4.3",3.43983795118682,1.80397489586792,1.1807818300471,-0.455081225271798,-1.6358630553189,0.000473676320286027,0.0953001817001076,0.999661050265277,NA,0.622357733576551
"T24C4.8",4.67050171685246,3.51002576158083,1.28813589708771,0.127659941816071,-1.16047595527164,1.39169788636849e-54,3.9868212121823e-31,0.00182492968946587,0.82774422711694,0.22276950921801
"T24C4.4",5.21352671352709,4.22448153843155,1.05064002016302,0.0615948450674739,-0.989045175095545,3.77542542606564e-54,6.800702279373e-36,0.0968479358863602,0.931752471019971,0.396437098991359
"T24C4.5",0.511505251775097,0.960635119113662,-0.141672267906179,0.307457599432386,0.449129867338565,0.41640221458574,0.0603020390726089,0.999661050265277,0.68548978486371,0.801273555094932
"T24C4.1",-0.286523158348779,0.249599800135902,-0.0123618811412084,0.523761077343472,0.53612295848468,0.564826595291157,0.570178695080037,0.999661050265277,0.291314495994835,0.655573923920033
"T24C4.6",0.198363115429807,0.121829842452175,0.0296745882187294,-0.0468586847589026,-0.076533272977632,0.622873421137779,0.74347440842832,0.999661050265277,0.927396546279799,0.952365939061347
"T24C4.7",-0.619424927713222,-0.777877864012504,0.0800938118901126,-0.0783591244091692,-0.158452936299282,0.0172365497971435,0.00223124271939327,0.999661050265277,0.862771576354921,0.876960577124327
"F23H11.2",-0.450776585282547,-0.71270625803546,-0.147469736041965,-0.409399408794878,-0.261929672752913,0.187101435705574,0.0205188392216459,0.999661050265277,0.335675166548184,0.814143891076288
"F23H11.3",-0.431752403036693,-0.284408710173742,0.107443119148469,0.25478681201142,0.147343692862952,0.035798247736116,0.188701662332341,0.999661050265277,0.359816324437079,0.846455419830177
"F23H11.4",0.443737164881442,-0.0823671389229214,0.045833342994056,-0.480270960810308,-0.526104303804364,0.0333469286630934,0.759573906980037,0.999661050265277,0.0673955874946573,0.386795132775699
"F23H11.9",-0.0385100603503852,0.0186409819172403,-0.0525329482719212,0.00461809399570423,0.0571510422676254,0.907467848777407,0.947027466291742,0.999661050265277,0.989871738793509,0.945483390820013
"F23H11.5",-0.184781243391225,0.650062811986094,-0.207337550804899,0.62750650457242,0.834844055377318,0.690652877296397,0.0417764923282492,0.999661050265277,0.123056131580489,0.364586703507006
"F23H11.1",-0.0361049599239608,-0.0426215882659885,0.0416216126503842,0.0351049843083565,-0.00651662834202769,0.914070281824452,0.874385980901932,0.999661050265277,0.919012488095954,0.996086088636138
"T12B5.7",0.105213457961339,4.3337798540714,-0.118150622000936,4.11041577410913,4.22856639611006,NA,NA,NA,NA,NA
"T12B5.8",1.065312617619,0.0974424511875872,0.54658030617184,-0.421289860259573,-0.967870166431413,0.000787923506844237,0.830448884840273,0.6823702058591,0.363608939076114,0.311168443157457
"T12B5.10",3.35573777879316,1.35230027324287,0.980267345770627,-1.02317015977966,-2.00343750555029,1.63707161264783e-50,1.61190939158422e-08,0.00138315827839951,0.000586814716453666,8.72497938136965e-08
"T12B5.11",-0.36698640403465,0.0725603999583879,-0.29741942060411,0.142127383388928,0.439546803993038,0.322526171159717,0.866660885016737,0.999661050265277,0.777884128358115,0.668015338058231
"T12B5.4",-0.138658101660115,-0.329951380187723,0.0289841166798253,-0.162309161847783,-0.191293278527608,0.838536129306237,0.513807361393083,0.999661050265277,0.817814342225862,0.911704765334583
"T12B5.3",-1.22343144054188,-0.815563729246624,0.151386958604409,0.559254669899666,0.407867711295256,0.0517636021500638,0.218517558722989,0.999661050265277,0.524998392356631,0.862063353488922
"T12B5.15",-1.4302916511043,4.60071262163253,-1.65360182927012,4.3774024434667,6.03100427273683,NA,NA,NA,NA,NA
"T12B5.14",3.87556930063175,1.20654689567163,-0.118471962217275,-2.78749436717739,-2.66902240496012,NA,NA,NA,NA,NA
"T12B5.2",-1.85115329919095,-1.31291785093045,-0.574173991975342,-0.0359385437148454,0.538235448260496,6.40567113098866e-05,0.00886951985525957,0.999661050265277,0.970932140373164,0.762336807227683
"T12B5.1",0.655207788026308,-0.0739626880867928,0.309586160959151,-0.41958431515395,-0.729170476113101,0.159419353961146,0.902846393800363,0.999661050265277,0.486356693198352,0.590992818191683
"R06B10.5",-0.703471923556735,-0.449251169871739,-0.0506731337120617,0.203547619972935,0.254220753684996,0.00199544614962879,0.0739934020183817,0.999661050265277,0.564975890682023,0.762632709348494
"R06B10.7",0.826370529376554,4.97813891462841,-0.118246881695258,4.0335215035566,4.15176838525186,NA,NA,NA,NA,NA
"R06B10.3",-0.330210784575478,0.200102790559883,-0.240273780181666,0.290039794953695,0.530313575135361,0.301999322508582,0.527805340905489,0.999661050265277,0.439170978214009,0.514135026265517
"Y34F4.6",-5.53655237928356,0.61368517380791,-0.86262176748467,5.2876157856068,6.15023755309147,0.000366393136874479,0.740160863313533,0.999661050265277,NA,0.0686461231631802
"Y34F4.2",-2.12994083569874,-1.1811067226464,-0.113082853668542,0.835751259383796,0.948834113052338,0.00355101131607465,0.14506189569582,0.999661050265277,NA,0.716649857335791
"Y34F4.3",-1.83694112745022,1.51847718947361,-0.459065428870229,2.8963528880536,3.35541831692383,0.281293774607789,0.33320771971762,0.999661050265277,NA,0.425626576284066
"Y34F4.1",-1.69162285697166,-0.71809202529522,-0.54815552357625,0.42537530810019,0.97353083167644,4.27515250263864e-05,0.139485972952716,0.974175546990228,0.521608663374822,0.479705365098121
"Y34F4.4",3.98205462127894,2.83219512159472,1.60252356149215,0.45266406180794,-1.14985949968421,2.57693837175979e-18,9.95647106802856e-10,0.0243783431756091,0.538463226620229,0.467267855015239
"Y34F4.5",0.211053601444996,0.46573114011534,0.0179098701516055,0.27258740882195,0.254677538670344,0.603858548569456,0.133451130491767,0.999661050265277,0.515205853130747,0.811077586922303
"E_BE45912.2",0.0199972715618521,-0.668860561122629,-0.135236450259559,-0.82409428294404,-0.688857832684481,0.983840883338546,0.260929869589779,0.999661050265277,0.256964854608631,0.705731624192218
"BE0003N10.2",0.134724096758903,-0.169478993111252,0.0467278736776131,-0.257475216192543,-0.304203089870156,0.86735772618424,0.79359416943987,0.999661050265277,0.735704253989634,0.87138122302821
"BE0003N10.1",-0.56409917784785,-0.414128993198876,0.0384401933362419,0.188410377985216,0.149970184648974,0.11109870219493,0.253694173763694,0.999661050265277,0.715537860790711,0.910505389233047
"BE0003N10.3",-0.787759923003423,0.357251170478477,-0.374642366365836,0.770368727116063,1.1450110934819,0.0562239208776859,0.437934766473936,0.999661050265277,0.139281879003497,0.307528352051312
"BE0003N10.6",-0.959049081772878,1.19072056416285,-1.59163471029673,0.558134935638994,2.14976964593573,0.409792565291019,0.249253450494647,0.615796420997329,NA,0.442552192146583
"Y92C3B.2",-0.283772505418947,-0.0921481442538584,-0.155943204792391,0.0356811563726981,0.191624361165089,0.125359363302687,0.662421648166963,0.999661050265277,0.904561820921285,0.748212250927209
"Y92C3B.3",0.325344987978961,0.426531726126576,-0.0225907380837849,0.0785960000638299,0.101186738147615,0.107635647057416,0.0237346275141627,0.999661050265277,0.796696875699926,0.891525634133675
"Y92C3B.1",-0.16017668001738,0.206290659425663,0.0543994425082662,0.420866781951309,0.366467339443043,0.794942376864595,0.674355484803768,0.999661050265277,0.446087048624853,0.791292415722164
"F58B6.2",-0.325554184047406,-0.142179396491161,-0.0917579387296959,0.0916168488265498,0.183374787556246,0.545309923816291,0.789973920906392,0.999661050265277,0.8958949544379,0.910505389233047
"F58B6.1",0.0157503505014041,-0.258976858006789,0.803978825574206,0.529251617066013,-0.274727208508193,0.990530433882277,0.7930272007062,0.999661050265277,NA,0.9317732020123
"Y71D11A.3",-1.71669521781838,-0.768774570050879,-0.326204212333774,0.621716435433731,0.947920647767505,0.000966408434415939,0.199295591308819,0.999661050265277,0.426573291154789,0.592341378673598
"Y71D11A.5",-0.535330984052096,-0.263588388186801,-0.0537718260288006,0.217970769836494,0.271742595865295,0.289814917065006,0.618544650149218,0.999661050265277,0.750828070431391,0.868851536245048
"Y71D11A.2",0.276380090652021,0.752782693325424,0.0115866108450385,0.487989213518442,0.476402602673403,0.481901254122184,0.0110723414448768,0.999661050265277,0.22138132255362,0.617796538712004
"Y92C3A.3",-4.82005204301829,-1.15025308257257,1.60635265780279,5.27615161824851,3.66979896044572,0.131447249925237,0.739457772940485,0.999661050265277,NA,0.701597199239361
"Y119D3B.13",-1.67176347889433,-0.0741531232789598,-0.821389877665403,0.776220477949964,1.59761035561537,0.000132874348760114,0.913509783090547,0.597382393534659,0.217737649773569,0.18273951413344
"Y119D3B.14",0.12041738550523,0.37093109092536,-0.10654866640107,0.143965039019061,0.25051370542013,0.816844219406176,0.306467462516646,0.999661050265277,0.784559776812409,0.839205004455764
"Y119D3B.16",0.260007300617714,0.199740742809847,0.0928970695085501,0.0326305117006834,-0.0602665578078667,0.345027753594774,0.446756013023134,0.999661050265277,0.937520669777447,0.952122625727421
"Y119D3B.12",-0.579140270129217,-0.43565613331969,-0.0248568014390479,0.118627335370478,0.143484136809526,0.000152969673790602,0.00805377242007671,0.999661050265277,0.635828595351108,0.812437693283271
"Y119D3B.11",-0.381986006407864,0.394444266141751,-0.123681013231274,0.652749259318341,0.776430272549615,0.405639531714304,0.338374044856772,0.999661050265277,0.177076328672776,0.483086051089839
"Y119D3B.21",0.938938940991441,1.75709448009904,-0.020632103112022,0.797523435995574,0.818155539107596,0.0113376703574112,1.94240629417792e-07,0.999661050265277,0.096602268669227,0.467267855015239
"Y119D3B.17",0.258811192506789,-0.316946946550988,0.135380010209565,-0.440378128848212,-0.575758139057777,0.472780566596247,0.306099616686962,0.999661050265277,0.236935036326095,0.493086988131353
"Y119D3B.8",-1.06791903911845,-0.418415616112387,-0.260183403124195,0.389320019881865,0.649503423006061,0.00341142154052126,0.329430124910569,0.999661050265277,0.475176329851523,0.592341378673598
"Y119D3B.7",0.732703154807571,0.887037963956753,0.250858454098981,0.405193263248163,0.154334809149182,0.0715047939369683,0.0211874999621946,0.999661050265277,0.453907017273026,0.926315847354365
"Y119D3B.22",-0.478964366832446,-0.301617751111668,0.134955482874155,0.312302098594933,0.177346615720777,0.284216642395894,0.502924258715343,0.999661050265277,0.575555485755484,0.907877746759554
"Y119D3B.6",-0.30748907946044,0.341779621734827,0.395576431602868,1.04484513279813,0.649268701195267,0.876998112394054,0.831142083406579,0.999661050265277,NA,0.889476568641757
"Y119D3B.4",-2.90918588388204,-2.83307558113413,0.27700642990067,0.353116732648585,0.0761103027479156,0.00977501213719979,0.0142197113520661,0.999661050265277,NA,0.991017159933709
"Y119D3B.19",-2.94841307585577,-4.38781333712616,0.393485924625141,-1.04591433664525,-1.43940026127039,0.057831559578449,0.00389721667846864,0.999661050265277,NA,0.791292415722164
"ZC47.7",-4.66360905981737,-3.33730201423017,1.03119678699049,2.35750383257769,1.3263070455872,0.00229239807565804,0.028243077291872,0.999661050265277,NA,0.816570252930672
"ZC47.6",0.115744249925491,-0.0816069867891677,-0.369360483094572,-0.566711719809231,-0.197351236714658,0.909404143095092,0.925674998148439,0.999661050265277,0.503005367171875,0.938327986083923
"ZC47.5",0.264830738863664,0.0254652117151925,0.293329136258368,0.0539636091098959,-0.239365527148472,0.585137359387084,0.961750342437606,0.999661050265277,0.934300978831362,0.861888620312684
"ZC47.3",-1.12429244955219,-1.25401954045317,-0.0903675122986261,-0.2200946031996,-0.129727090900974,0.0330066630222693,0.0166868147865051,0.999661050265277,0.798190693943597,0.956502151661334
"ZC47.4",3.92447160578355,3.13259437793842,1.14031351481964,0.348436286974519,-0.791877227845124,2.69293267743442e-07,5.87932255234183e-05,0.91583291019607,0.795676024071711,0.791292415722164
"ZC47.14",3.69415426867081,1.95424163714313,1.18604615991555,-0.553866471612131,-1.73991263152768,3.24943407542227e-71,3.11602128525899e-20,2.60669803554134e-06,0.0739350362008619,7.34733157073261e-07
"ZC47.13",3.08805572994325,1.82328205956515,1.55585183585491,0.291078165476813,-1.2647736703781,1.51891256663325e-10,0.000372304501972469,0.046531097495047,0.729798224346625,0.439684948728156
"Y119D3A.3",0.150262856964796,0.124743158353998,0.634593231989677,0.609073533378878,-0.0255196986107987,0.891361926821684,0.892048906770116,0.999661050265277,NA,0.995697703423173
"Y82E9BL.13",2.22535187889138,1.67670483641449,-2.45112173720264,-2.99976877967952,-0.548647042476884,2.7919505540757e-07,0.000385961491125435,5.34875146864517e-07,2.22302270758128e-10,0.75261878546815
"Y82E9BL.12",1.55061156729977,-0.82837822507139,3.74017308271945,1.36118329034828,-2.37898979237116,0.0743369150830452,0.346301923799873,5.73425278215784e-06,NA,0.287029360063338
"Y82E9BL.14",1.97300717558301,1.26599432575395,0.780797152847781,0.0737843030187254,-0.707012849829056,1.96402040598656e-09,0.000307380594222106,0.329766404370741,0.911400237888475,0.539314686402181
"Y82E9BL.15",2.34690714555712,0.828055868299552,0.421761900684726,-1.09708937657284,-1.51885127725757,1.18832318322945e-14,0.0199315661323802,0.991706572068664,0.00988273309365983,0.0340364703097807
"Y82E9BL.11",2.70127316639131,1.96013047224955,0.452006864145428,-0.289135829996337,-0.741142694141766,3.98285134679518e-05,0.00494274683990698,0.999661050265277,NA,0.765086717516197
"Y82E9BL.19",-2.02112634524719,1.2063388839439,-3.7008600045677,-0.473394775376609,3.22746522919109,NA,NA,NA,NA,NA
"Y82E9BL.7",0.547363095031717,0.562322931443208,-0.147003427251332,-0.132043590839842,0.0149598364114904,0.469046698088106,0.405131065194258,0.999661050265277,0.896738036800611,0.998055498602286
"Y82E9BL.17",0.509304291039914,0.618890343178153,-0.742584626018138,-0.6329985738799,0.109586052138238,0.369486804196097,0.23872231125259,0.706081996177346,NA,0.958837072361529
"Y82E9BL.4",5.12052560427585,3.4683736436908,1.29413503517289,-0.358016925412165,-1.65215196058505,0.000289585932474443,0.0150462546770748,0.999661050265277,NA,0.752403095573048
