"gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CELE_R119.7",490.160472126248,-0.272511124336535,0.21662968462794,0.183237967763655,0.3912650224881
"CELE_R119.2",766.646643513021,-0.230156136735312,0.268830395755223,0.347738537506939,0.580404762699274
"CELE_R119.3",2103.14204696154,-0.21086812083953,0.201668747222503,0.270787262535103,0.50036365814804
"CELE_R119.4",16042.1309870618,0.650846948466987,0.145272485366045,9.10481046088892e-06,8.30186654622785e-05
"CELE_R119.6",856.905317538653,-0.357271688117284,0.122979429549581,0.00331684391752183,0.0168368449599574
"CELE_R119.5",731.388339713847,-0.129092352330365,0.226783387032268,0.542749763434482,0.747774213036442
"CELE_Y50C1A.1",1390.25750741665,0.382465028514727,0.243848773271974,0.0926298512440336,0.243715689271436
"CELE_Y50C1A.2",82.4101922279227,0.118825213551968,0.427053203683395,0.724112394468828,0.863232173769042
"CELE_C07F11.2",103.403301461733,-0.277893975921203,0.399285223352977,0.397094737285811,0.628512838922904
"CELE_C07F11.1",1188.08499222791,-0.256467262463334,0.249053913624638,0.231931365441217,0.453233443141272
"CELE_W04C9.4",1190.47456364923,-0.18340483831763,0.221656881223076,0.402748702575882,0.634049448663942
"CELE_W04C9.5",188.229263865476,-0.360691536323924,0.376545161343661,0.244316243477693,0.467778377509011
"CELE_W04C9.7",5.95710725391148,-0.162218836901002,0.688483917729549,0.15344687490779,0.349447497834569
"CELE_W04C9.8",235.586391688206,0.79429272740167,0.319161646524187,0.00563152635386408,0.0262625019593238
"CELE_W04C9.3",5.43874197604824,-0.109398495348955,0.678811596741182,0.341850833560785,0.574860432402815
"CELE_W04C9.6",14.3448688420656,-0.357873720687956,0.769603831465083,0.107614615172442,0.272178517905181
"CELE_W04C9.2",1805.05629698441,-0.505996767506187,0.255994851485389,0.031285372443628,0.107105576614106
"CELE_W04C9.1",3739.61264596246,-0.638448382544192,0.171348663453882,0.000110837618217987,0.000824738710981067
"CELE_Y65B4BL.3",125.190745583028,0.225185027763316,0.335963735103454,0.442546037155422,0.668909526547206
"CELE_Y65B4BL.4",125.464822826442,0.334869559840499,0.439350385623497,0.352223365667939,0.584871349623192
"CELE_Y65B4BL.2",480.325486889861,-0.182813603525525,0.241520638253522,0.381888318028943,0.613782254986772
"CELE_Y65B4BL.7",640.061299236865,0.00312998488321711,0.28114511664291,0.993189859677555,0.996582840219164
"CELE_Y65B4BL.5",4065.15222012154,0.114089732265493,0.221453956789163,0.588176291721084,0.780807503977091
"CELE_Y65B4BL.10",0.389887895514119,0.00424763280676639,0.683681594942871,0.948152294261368,NA
"CELE_Y65B4BL.9",0.480950536024718,0.0415513623979406,0.684419287799671,0.790780478906547,NA
"CELE_Y65B4BL.6",615.676509944765,-0.192251915313885,0.295243075261131,0.467927328665491,0.690542217882454
"CELE_Y65B4BL.12",5.19364177033637,0.167915827401399,0.70656619422611,0.150460845669775,0.344761136355378
"CELE_Y65B4BL.1",2573.07969754324,0.281170184662772,0.348136821575779,0.351397770489887,0.584076243979244
"CELE_Y65B4BM.3",3690.34996523014,0.307979287302729,0.341650411150708,0.35067733535359,0.583192681934415
"CELE_Y65B4BM.2",333.683033453914,0.133091386803504,0.35318384807089,0.663306648827168,0.828819148248305
"CELE_Y65B4BR.8",506.261079950071,-0.158651664894305,0.280894839617468,0.531202031352969,0.739981645515811
"CELE_Y65B4BR.5",52248.7524110628,0.112126810958639,0.26433382056604,0.646673818281208,0.819317312809654
"CELE_Y65B4BR.10",1.19858243050271,0.000303186147498532,0.683091646686205,0.95656890803527,NA
"CELE_Y65B4BR.4",5585.13352547113,0.492957275105124,0.210809414510917,0.018494048331804,0.0701465856039844
"CELE_Y65B4BR.12",3.34186004069598,0.0115280820070334,0.674515660690368,0.823698220838127,NA
"CELE_Y65B4BR.3",1754.02052820325,-0.328871597419201,0.205665015131509,0.0923110880758294,0.243084115956363
"CELE_Y65B4BR.2",176.286076407606,-1.01293925833039,0.391714627872406,0.00241838081103508,0.012791253116431
"CELE_Y65B4BR.1",202.625199992072,-2.61650006993231,0.501392284172328,1.27709955011256e-08,1.71092555780806e-07
"CELE_Y65B4BR.9",67.5417849302257,0.26127551680443,0.559329043412187,0.445662779361671,0.671921228416718
"CELE_Y65B4BR.6",14088.4971579045,-0.335265129297347,0.189540551272067,0.0644457832284729,0.185858836970392
"CELE_F56A6.5",2.05477623186768,-0.00489553570696035,0.675289903993782,0.830949925734465,NA
