"Gene","lfc_treat_N2","lfc_treat_RB","lfc_geno_unt","lfc_geno_trt","lfc_gxe","padj_treat_N2","padj_treat_RB","padj_geno_unt","padj_geno_trt","padj_gxe","sig_treat","sig_geno","sig_inter","category","mean_geno_lfc","mean_treat_lfc","ENTREZ"
"C09E7.8",-0.302722917824891,-1.02029245006267,0.292956653125548,-0.424612879112231,-0.71756953223778,0.48606383574209,0.00156030311174231,0.999661050265277,0.361674291542385,0.478366984434818,TRUE,FALSE,FALSE,"Treatment only",-0.0658281129933415,-0.661507683943781,175931
"R13F6.9",0.370770555655524,-0.0480246954662374,-0.13810258707819,-0.556897838199952,-0.418795251121762,0.0990130609737896,0.871216886965933,0.999661050265277,0.0354268647064145,0.51353569613973,FALSE,TRUE,FALSE,"Genotype only",-0.347500212639071,0.161372930094643,175955
"K12H4.8",-0.221303631855555,-0.946842694322559,0.0914939927549399,-0.634045069712064,-0.725539062467004,0.731808861863292,0.0269030970198429,0.999661050265277,0.269999704399136,0.592341378673598,TRUE,FALSE,FALSE,"Treatment only",-0.271275538478562,-0.584073163089057,176138
"D2007.1",0.36059670574138,0.852166662475782,-0.0515192133553206,0.440050743379082,0.491569956734402,0.335737207711501,0.00460140547116076,0.999661050265277,0.294059945311889,0.616632953230778,TRUE,FALSE,FALSE,"Treatment only",0.194265765011881,0.606381684108581,183937
"C02F5.8",3.13713231337029,1.80604634833751,0.573026955078397,-0.758059009954393,-1.33108596503279,1.26099502527152e-14,3.3179451246876e-05,0.985470825514918,0.221202268467935,0.316455323643784,TRUE,FALSE,FALSE,"Treatment only",-0.0925160274379977,2.4715893308539,192096
"F09G8.2",-0.516698974090559,-0.596060252932151,-0.0276988407275478,-0.10706011956914,-0.0793612788415924,0.0914017834062508,0.043579535159085,0.999661050265277,0.825080934655046,0.950472995747819,TRUE,FALSE,FALSE,"Treatment only",-0.067379480148344,-0.556379613511355,176166
"ZK637.8",0.686951843713021,0.0344055429040781,0.2156769780354,-0.436869322773543,-0.652546300808943,0.0202718017085733,0.935434418847794,0.999661050265277,0.270497872770535,0.464073603903552,TRUE,FALSE,FALSE,"Treatment only",-0.110596172369071,0.36067869330855,176257
"R107.7",3.30102406724103,3.16694510658135,0.302249967642919,0.168171006983232,-0.134078960659687,6.23190962646241e-56,2.72529757162085e-51,0.985757781953417,0.650510590064494,0.891952316825391,TRUE,FALSE,FALSE,"Treatment only",0.235210487313076,3.23398458691119,176281
"T07C4.7",-0.234051818276181,0.677577400456371,-0.184782381314514,0.726846837418039,0.911629218732552,0.543693639693304,0.0167531243831677,0.999661050265277,0.0423969843329539,0.22896027069931,TRUE,TRUE,FALSE,"Interaction",0.271032228051762,0.221762791090095,260040
"T07C4.8",0.452365620792956,0.567893415913139,-0.117402442137348,-0.00187464701716466,0.115527795120183,0.00567946334538893,0.000443626281487937,0.999661050265277,0.995144342889022,0.859049081659848,TRUE,FALSE,FALSE,"Treatment only",-0.0596385445772563,0.510129518353047,3565776
"T07C4.4",-2.34773880024832,-0.878269086818842,-0.458091388028342,1.01137832540114,1.46946971342948,3.51314221649612e-10,0.0416309082755012,0.999661050265277,0.0609480950722298,0.173130019125175,TRUE,FALSE,FALSE,"Treatment only",0.276643468686398,-1.61300394353358,176452
"C18D11.6",4.92092962624522,5.30395263503121,0.804286029085709,1.1873090378717,0.383023008785987,6.01731747240603e-19,2.39235210547887e-22,0.979969518178812,0.144843939053415,0.877803956984113,TRUE,FALSE,FALSE,"Treatment only",0.995797533478703,5.11244113063822,259533
"R02D3.8",2.85512987296524,2.14009166717535,0.428743045129279,-0.286295160660615,-0.715038205789894,2.26811631416647e-41,4.3305302101307e-23,0.637418976748559,0.408850164322035,0.315731831003101,TRUE,FALSE,FALSE,"Treatment only",0.0712239422343319,2.4976107700703,176845
"T07A9.3",0.585538991053073,0.434159166625177,-0.231373052106391,-0.382752876534287,-0.151379824427896,0.000623275767926201,0.0167001621191036,0.952959357581842,0.102373250327446,0.824021762673807,TRUE,FALSE,FALSE,"Treatment only",-0.307062964320339,0.509849078839125,176866
"M04G7.1",-0.0438494230620856,1.05480136898332,-0.175844312918769,0.922806479126637,1.09865079204541,0.949356518491888,0.00342704493093536,0.999661050265277,0.0508235475450382,0.294234238754232,TRUE,FALSE,FALSE,"Treatment only",0.373481083103934,0.505475972960618,176875
"K03H6.7",-2.91841485387626,-1.17469053086291,-1.12053216425579,0.623192158757565,1.74372432301335,0.0122763165125234,0.386031420846437,0.999661050265277,NA,0.652004101208145,TRUE,FALSE,FALSE,"Treatment only",-0.24867000274911,-2.04655269236958,4363071
"C34H4.1",1.42984367688091,0.829613624230829,0.661481460925022,0.06125140827494,-0.600230052650082,1.55676003207444e-14,3.00085829606648e-05,0.0178350987891373,0.867497689744556,0.323814615115263,TRUE,TRUE,FALSE,"Interaction",0.361366434599981,1.12972865055587,176963
"C45G7.3",-2.66550095107337,-0.39478449999864,-1.96501112232771,0.305705328747018,2.27071645107473,4.59653245265159e-08,0.550950971724034,0.00173536118576057,0.722473485221865,0.0495152180659278,TRUE,TRUE,TRUE,"Interaction",-0.829652896790345,-1.530142725536,177033
"Y54G2A.8",-2.30964719760967,-1.84843433449288,-0.820518989817245,-0.359306126700457,0.461212863116788,1.14476985783812e-09,9.29061696849635e-06,0.422182529340091,0.593768458028455,0.764541278292853,TRUE,FALSE,FALSE,"Treatment only",-0.589912558258851,-2.07904076605128,177064
"W05E7.1",-1.80968446749075,-1.31811890813644,-0.27901509092386,0.212550468430447,0.491565559354307,9.32773689048437e-21,7.04059415691764e-11,0.972822399318729,0.514939200953588,0.473906122831422,TRUE,FALSE,FALSE,"Treatment only",-0.0332323112467066,-1.56390168781359,177109
"F49F1.5",-1.99982139926648,-0.937821053312113,-0.203715461389737,0.858284884564633,1.06200034595437,7.05817840556666e-08,0.0250952584673694,0.999661050265277,0.113197482178181,0.391627934010452,TRUE,FALSE,FALSE,"Treatment only",0.327284711587448,-1.4688212262893,186062
"F49F1.6",1.47463120743246,0.775335637188466,0.45782941233522,-0.241466157908778,-0.699295570243999,1.33137282214872e-05,0.0415636980790172,0.979969518178812,0.667664307699961,0.548458921175739,TRUE,FALSE,FALSE,"Treatment only",0.108181627213221,1.12498342231047,186063
"C39H7.4",-2.00560951808183,-1.85142804134029,-0.058026073139635,0.0961554036019074,0.154181476741542,2.92086788673518e-34,1.2670391694654e-27,0.999661050265277,0.764392873646451,0.835260693130924,TRUE,FALSE,FALSE,"Treatment only",0.0190646652311362,-1.92851877971106,183349
"T19E7.2",1.34065294399194,0.80702961475053,0.218683754952276,-0.31493957428913,-0.533623329241406,6.8718994367548e-06,0.0126803289357301,0.999661050265277,0.498062458764818,0.61303742698438,TRUE,FALSE,FALSE,"Treatment only",-0.048127909668427,1.07384127937123,177343
"F38A5.3",2.32650268652072,1.56802340629229,-0.100495662897139,-0.858974943125569,-0.75847928022843,6.58733034064726e-45,7.39107659857945e-20,0.999661050265277,4.08422480585742e-05,0.0877551041325116,TRUE,TRUE,FALSE,"Interaction",-0.479735303011354,1.9472630464065,177420
"C17H12.8",1.12091864224791,0.15117390860364,-0.254176347398266,-1.22392108104254,-0.969744733644271,2.18833145125988e-07,0.608422270231783,0.999661050265277,4.66101103148159e-07,0.0637645794621642,TRUE,TRUE,FALSE,"Interaction",-0.739048714220402,0.636046275425776,177447
"H20E11.3",0.892278968387353,1.6238578260744,-0.180980544543269,0.550598313143782,0.73157885768705,0.0112060962004173,5.82890796168602e-07,0.999661050265277,0.247957932635945,0.496596414538888,TRUE,FALSE,FALSE,"Treatment only",0.184808884300257,1.25806839723088,177448
"B0496.7",0.0291346763253082,0.856933913482072,-0.796485700768579,0.0313135363881847,0.827799237156764,0.969849354196142,0.0376124168862187,0.381688607568208,0.968902088829611,0.495858590484701,TRUE,FALSE,FALSE,"Treatment only",-0.382586082190197,0.44303429490369,182010
